film,user,star,time,content
太极张三丰,*@o@*,2007-08-02,2007-08-02,嗯，买DVD送的碟子。也只有我Cancer才能这么些记忆了……
太极张三丰,kcbbd,还行,2012-07-11,两个少林寺出来的罗咯就这么厉害，那还得了。杨紫琼年轻时也不怎么好看，还是很老的样子。看到什么讲悟出太极真谛的情节就很搞笑，很蠢，真的很烦那种太极什么的，本来好好地影视剧总是搞得神乎其神，很装逼。一般太监武功不是很牛的么，连少林寺学未有成的都打不过。
太极张三丰,影子熊揉着眼睛,较差,2013-05-27,剧本差到离谱，以至于动作也没什么看头，不知道是不是正东当时突进发展的结果，令人遗憾。后来电视剧《太极宗师》反而有趣也精良的多。
太极张三丰,心知_道,还行,2012-09-01,打的不错，剧情方面就是天宝变化这一块有点太仓促了。
太极张三丰,星易呈,推荐,2019-12-06,宦官弄权的明朝末年，苛税与暴政弄得民不聊生。张君宝（李连杰）与董天宝（钱小豪）是一对自幼在少林寺长大的师兄弟，但两人性格迥异，张君宝善良忠厚，董天宝则狡猾阴险，在争夺进入达摩院修行的资格时，两人因与师伯发生争执，被逐出少林。   　　出寺后，两人因志向渐不同而分道扬镳，董天宝贪图荣华参军，张君宝则与一群仁人志士一起劫富济贫。为求高官，董天宝向大宦官刘瑾出卖大批旧友，一时间血流成河。为替义士报仇，也为帮民除害，张君宝在秋雪（杨紫琼）的帮助下，从其师傅的气功心法中悟出一套武林奇功“太极拳”，开始勤加练习，准备不日与敌手来场血战。
太极张三丰,尹智龙,推荐,2009-05-31,真佩服，豆瓣人的多才多艺，这种娱乐而已的片子都能写上一段段的理论文字去剖析
太极张三丰,流言,推荐,2009-06-15,还是挺怀念没有电脑特技的功夫时代。
太极张三丰,思尘无相,还行,2011-06-07,应该投资比铁马骝大吧，但我觉得不如铁马骝，文戏武戏都是。而且很多钢丝穿帮镜头。就是开始的棍阵跟后来的太极有看头。笑点比铁马骝的还刻意还无聊。
太极张三丰,浮生若梦,还行,2015-09-21,小时候在电视上面看过很多遍，一直觉得袁洁莹被强奸然后死掉那段好可怜，给我幼小的心灵造成阴影，对香港电影，尤其是里面的反面角色异常反感，觉得他们不但人丑心更丑，但是看到李连杰最后的逆袭又十分爽。
太极张三丰,yuanhan,推荐,2013-03-15,武侠配乐之滥觞。
太极张三丰,石室stonehouse,力荐,2012-02-19,又是一部绝对的经典！动作、剧情！太怀念那个时代的好电影了！
太极张三丰,羽化飞仙,还行,2012-05-08,"刀光剑影不是我门派,天高海阔自有我风采."
太极张三丰,张楠,力荐,2012-11-01,有人说这部电影张三丰跨了三个朝代 但里面同时出现的却是宋朝的兵 元朝的将 明代的太监 仍然是一部佳作 
太极张三丰,想我说yes,还行,2012-01-01,这些电影都是一个套路的剧情
太极张三丰,喵,还行,2011-09-27,重温一次，发现是部很简单的故事。法海大战二郎神。杨紫琼相公把椅子砸到她头上时令人不禁动容。袁洁莹那时就很漂亮。人总该从痛苦中走出来，疯过就好。
太极张三丰,Jorrow,推荐,2012-04-05,80/100 。武打设计非常出色。
太极张三丰,Iker,推荐,2010-01-22,不倒翁、水缸、树叶……
太极张三丰,津五渡,推荐,2019-07-06,小时候没看全，今天补上了，高清修复能看到威亚，哈哈。配乐大赞，衬托着武打大战，豪气激昂。过去只是生命的点缀，要丢掉包袱向前看。
太极张三丰,张博,推荐,2020-01-05,李连杰打起太极真的帅，不过我记得张三丰年轻的时候是元朝啊。
太极张三丰,淙岩,还行,2011-10-04,看碟的时代，好久远的回忆，好电影...~ 江苏台最近总在放一些经典老电影~
太极张三丰,索尔之锤,推荐,2013-10-06,打的一手的好太极啊 ps：20170702刷粤语版，配乐和袁和平的动作设计自然是一级棒，但故事过于粗糙和简单粗暴也是无法被掩盖的。钱小豪的反派动机完全归结于天性未免是太偷懒的行为，不知道是不是蓝光修复的原因威压好明显啊。宋末元初的张君宝穿越到明朝中期让本片更像是架空历史的乌托邦武侠片
太极张三丰,不懂相负,推荐,2017-08-06,那时候看动作武侠片，如今回味，依旧觉得很酷。
太极张三丰,LEJ,较差,2016-11-28,無厘頭打一餐。主角光環無限大。邪不能勝正。1990年代製作的，往往還有三個特點：大陸取景、部隊擺陣充場面、胡偉立激昂的中國風格音樂。這類電影，除了徐克的黃飛鴻系列，沒多少好看的，都是爆米花爛片。//非首次觀看。
太极张三丰,胡子捉摸,推荐,2008-04-18,喜欢太极，从这里开始。卷起树叶，打不倒翁，这些场景让人记忆犹新。
太极张三丰,喜欢吗~,力荐,2017-04-19,以前很喜欢看，兄弟因为信仰利益反目，里面君宝对着大水缸悟太极的场面，让我童年对玩水缸有了新的追求。
太极张三丰,Yoga Hu,推荐,2009-08-25,牛了，晚上居然跑出来这么多小时候看过的片儿！
太极张三丰,Skylet,力荐,2010-05-19,前不久又看了一遍，感觉一般。。5星算是终身成就奖吧
太极张三丰,seeme | 北北,推荐,2008-02-23,等等 李连杰93年貌似演了很多……黄3，方世玉，张三疯，还有吗？
太极张三丰,慕詩,推荐,2017-07-07,李连杰是童年看的功夫片里面打戏最好看的，这部当然也以打为主。
太极张三丰,水红,还行,2011-05-13,好吧，这个电影我也看过，很港片的套路
太极张三丰,大令,力荐,2011-11-10,以前不是那么喜欢暴力的啊...
太极张三丰,猫,推荐,2010-06-29,我觉得在李连杰的片子中算不错的
太极张三丰,三十,还行,2011-07-24,小时候很喜欢看啊，看过无数遍啊
太极张三丰,姿,2011-09-09,2011-09-09,搞得和尚們打仗都靠人多贏的一樣！各種人摞人的傻陣我去！。。不過劉洵爺爺好萌啊~~
太极张三丰,九九,还行,2012-01-04,一直对张三丰充满好感
太极张三丰,忘了哭,推荐,2012-12-27,这是我看过的拍的最好的太极，整部影片都不错，值得肯定，尤其是配乐，武侠片中的佼佼者
太极张三丰,贾志国,还行,2012-05-19,看你吗最少有十五遍了，感谢CCTV6
太极张三丰,有戏,力荐,2009-10-11,刚练成太极后，收拾一帮小喽啰那段比收拾大Boss时候要更好看。关键是太极这个武功观赏起来太让我着迷了
太极张三丰,诸镇凝,推荐,2011-10-26,除了主角，剩下的都死了，你们也太残忍了点儿吧
太极张三丰,神游少年欣小欣,还行,2008-02-24,看到这个就想起中央6..
太极张三丰,康斯坦丁,推荐,2010-12-23,张三丰就是每天疯三次。。。
太极张三丰,炘少,还行,2013-12-27,水光旋轉波波波波波波波波波.....
太极张三丰,Natalie,2013-12-14,2013-12-14,以前的武打片在人物设置上很简单，黑白分明即可。可是像白天看的《风暴》就不一样，那里面的人物是灰色的，根本无法剖清人的面相和好坏，且《风暴》很成功的地方在于，对人性的灰色地带刻画得很细腻，这是其他同类型所不及的。
太极张三丰,wangzhy,还行,2011-03-15,挺好玩儿的一部
太极张三丰,听见流星的声音,还行,2019-08-10,本片的基本结构建立在师兄弟的恩怨情仇上，成功塑造了张君宝和董天宝这一善一恶的人物性格，可惜情节的发展如蜻蜓点水，幸好三疯变三丰的过程描写得简洁有趣，袁和平也把太极拳的创拳哲学拍出了一种生动化的影像表达，使得略带松散的故事最后清晰地呈现了主题
太极张三丰,四木九,推荐,2012-08-22,在太极上映前重温老片，扎实的镜头语言，节奏平稳的叙事，温婉内敛的情感，如同回到故乡，听老者笑忆往昔，风轻云淡，智慧深沉。
太极张三丰,马马,还行,2010-09-17,我觉着每年春节CCTV6都要放一遍这个片子，是我的错觉吗？
太极张三丰,吉姆,推荐,2013-10-13,我算是發現了，最打動我的都是與“反體制，孤單英雄，悲情，另類”有關的人和事。（與本片關係不大昂。。）
太极张三丰,中堂的世界,推荐,2013-08-02,总之我一直认为 周星驰和李连杰 是在那个港片盛行时代的 双冠 对于90后的我来说 他们的电影很多都是我们出生和童年的时期 都是在电视屏幕上接触到的最美好的回忆 带着好奇的心情 完完全全的享受电影 这是现在已经很少的感触了 而且每每都会被李连杰老师电影里的气氛所感染 已经成为了一种回忆
太极张三丰,欣风,还行,2008-01-18,概念大于故事 所以不好 不过太极拳看的很漂亮
太极张三丰,liuyunjun,还行,2010-03-10,一日三疯——张三丰。。。
太极张三丰,请带我回布拉格,推荐,2008-07-22,这里有年轻的杨紫琼，当时觉得奇怪这并非美女啊怎么能带来和李连杰大英雄配戏。现在看看人家珠光宝气的站在托德老板旁边，着实是有气质啊。这里有还当时没有感觉，现在让我奇怪的钱小豪。他也不是坏人样啊怎么就总被英雄揍来揍去的呢
太极张三丰,无敌冰红茶,力荐,2018-07-14,这个电影相当好看的 还记得张三丰打那个太极玩偶不倒翁 还有最后和师兄打斗的场景很新颖 包括那个蹦床打斗真的很爽 整个片子的价值取向也是我非常喜欢的 非常好评
太极张三丰,噬辣狂魔小泽条,力荐,2012-01-28,可比什么狗屁大片强多了，真刀真枪的看的特激动——道长才是高人啊，针灸在背上扎那么深会死人的，虽说依然是俗套加跳跃的快节奏还有模式化的两次对决，不过哪的电影都不如港式动作精彩……岁数大了受不了这种相忘于江湖的感情了
太极张三丰,玫瑰水母,力荐,2012-08-21,我比较另类，其实挺喜欢杨紫琼配李连杰，君宝和天宝的设定蛮像郭靖和杨康
太极张三丰,Silvara澈,推荐,2011-01-22,11.1.22刚刚中央六台播了这个~跟老妈一起看了结尾，李连杰和杨紫琼那个时候还好年轻啊……
太极张三丰,萌 . 李,推荐,2019-07-25,看过无数遍（电视台总放），李连杰打太极太帅了。
太极张三丰,错乱天堂,还行,2008-11-19,一般，一般，还是一般~
太极张三丰,大海,推荐,2014-04-16,电影对太极的诠释很有意境，正派反派一软一硬对比鲜明
太极张三丰,阿辰,2008-08-22,2008-08-22,"因為姐姐, 這部電影重看了好多次."
太极张三丰,Blue Moon,还行,2010-02-08,邪不压正，很主流的香港武打电影
太极张三丰,胖胖女超人,力荐,2010-08-13,喜欢这对兄弟，但是哥哥对待所爱之人的残酷，让我纠结不已。
太极张三丰,Elynne,还行,2008-07-05,其实当年Jet Lee演技真心一般，看来看去都是一个表情，一个套路。
太极张三丰,少年萨利赫,力荐,2018-07-16,最近又重燃对李连杰的热爱，风华正茂、文武双全，一直遗憾《卧虎藏龙》不是他演。道士贡献了好多笑点，反派刻画的也很好。
太极张三丰,张苑希,推荐,2016-06-26,小时候在央6看过好几遍呀，原来当时剧中的那个美女是袁洁莹！！
太极张三丰,小骑骑,力荐,2008-10-07,小时候特别喜欢看的一部电影，看了无数便~呵呵。值得回味的武侠。
太极张三丰,gudong,推荐,2010-01-07,怀念90‘s的港产片。被考据派吓到了。。。。东厂是不是明朝的？宋朝的兵，元朝的将，明代的太监。果然电影终究还是休闲娱乐。。
太极张三丰,我亲爱的偏执狂,还行,2011-08-07,"""张三疯""是偶滴吉祥物，就算剧情老套还穿越去了明朝，打得还是蛮好看的..."
太极张三丰,WillRious,推荐,2018-11-03,1少林出品，武当成品，同一师门，不同人心。2.九十年代的江湖人人都有一手，欺善骗女，恩怨情仇，一言不合就踢桌子翻跟头。3一个想做官威风八面，一个想随心逍遥自在，性格决定了命运。4核心思想：放下负担，奔向新生命。5早期行侠仗义，晚期追求深度，天宝，是李投名状前期的映射。6明明太极宗师，满是黄飞鸿的背景乐。
太极张三丰,WHO,推荐,2008-03-22,年轻的李还是这么好看啊~ 捂脸
太极张三丰,貓十三,还行,2008-04-09,一天疯三次...张三疯...
太极张三丰,葬爱家族,力荐,2012-03-15,本片是李连杰第一次执导的影片，也是他功夫哲学理念的第一次尝试。张君宝的太极“四处和谐”的长生不老，董天宝“原罪零容忍”挑战权贵的罪与罚，究竟孰轻孰重。
太极张三丰,七先生™,力荐,2008-04-09,这部片子确实不错 配乐也经典。钱小豪演得超狠  但是酷毙了  杨紫琼英姿飒爽  李连杰绝地逢生 最后那几招也未免太厉害了吧
太极张三丰,情不知其所起,力荐,2013-12-15,好人和坏人最分明的影片，李连杰的太极太律动美感了
太极张三丰,缘三,力荐,2009-08-05,一个心浮气躁。利欲熏心，一个境界高远，一代宗师。你要守得清贫，还是出人头地？
太极张三丰,葛琳达,力荐,2016-04-27,学了辩证法功夫大有长进，跟我16岁那年读了《老子》、《周易》和《论语》之后取得了世界散打少年组冠军的经历是一样的。
太极张三丰,申由己,力荐,2020-01-03,作为小时候露天影院的经典影片，再一次看，依然很精彩，动作很干净。
太极张三丰,王奋斗,力荐,2016-11-08,打得好。袁洁莹，似乎抢了其他所有人的戏，除了武打，我们只记得她呀！
太极张三丰,一笑,较差,2010-02-13,纯粹是简单粗暴的功夫电影，而且打斗不太好看，没什么讲究，太极的意味也不强
太极张三丰,heng,较差,2013-06-01,Chinese philosophy is only powerful when we want to make some kongfu.
太极张三丰,潜水的熊,推荐,2010-09-30,演天宝的钱小豪真是脸熟啊，但一直都是配角。要不是看演员名单还真不知道他叫什么…
太极张三丰,君宝同学,还行,2011-09-18,听着女主喊男主名字，我就很蛋疼……
太极张三丰,游牧人·芳汀,2016-10-13,2016-10-13,#法版蓝光# 李连杰全盛时期代表作，不过我是为了看袁洁莹。可惜便当领得太早了。
太极张三丰,噩梦枕头,还行,2018-04-14,港片全盛时代的功夫片，江湖儿女快意恩仇，精气神俱佳。袁和平的动作设计加上李连杰的武术功底，使这部片子在今时今日看来依旧精彩。93年也是李连杰巅峰之年，一共有六部他主演的功夫片上映，每部都大受欢迎票房过千万，功夫皇帝之名唱响天下。
太极张三丰,Kevil.Diab,推荐,2010-11-04,跟金庸小说上的张三丰描述的基本上不一样，但还是蛮喜欢这个改编的~~
太极张三丰,Panda的阴影,还行,2012-08-02,基本上忘了剧情。
太极张三丰,阝可_钅冈,较差,2012-01-23,昨天下午电影台放的时候和家人一起看到。来豆瓣标记一个居然看到有七分多。话说这片子真心欣赏无能。除了一直打打打还有啥？
太极张三丰,石头放在鸡窝里,推荐,2017-03-21,2017-03-21 剧情是比较无聊，不过李连杰难得的耍太极，这么漂亮的太极拳居然是临时抱佛脚学出来的o(≧v≦)o~~  2018-10-10
太极张三丰,苏莫言,推荐,2011-01-11,李连杰年轻时的一部古装动作电影。还不错，又搞笑的部分，情节也流畅。张三丰，一个传奇的人物，李连杰演的年轻的张三丰还蛮到位的。和杨紫琼的对手戏很浅，没什么端倪，两人更像姐弟。
太极张三丰,听风声音,2010-06-27,2010-06-27,童年时看过的李连杰的片儿还真多呢
太极张三丰,伪减肥中的阿谦,推荐,2019-12-13,袁洁莹死得好快~杨紫琼和李连杰CP感好弱，打斗还是很好的，反派演得也很好，好看~
太极张三丰,活着,力荐,2008-08-29,这部片子里面　李连杰的演技倒是含蓄得恰到好处　还不错　比较经典耐看的武侠片
太极张三丰,九命猫@victor-eyes,推荐,2019-12-01,记得是某年暑假某个沉迷于李连杰和基努李维斯的妹子租了几盘VCD聚了一帮妹子在我家里看的…打打杀杀看得我很疲惫，但如今还没有这么好的了
太极张三丰,多菲角,力荐,2010-10-06,过去只是你的历练，不要当成自己的负担，一直放不下，只会让自己受伤。
太极张三丰,mi4444d,还行,2007-10-29,2011.02.11.悲从中来。
太极张三丰,左啾啾,还行,2008-02-20,中国的太极值得我们骄傲
太极张三丰,Dimple,推荐,2010-03-31,"张三疯...以及中间太极的配乐堪称经典,多次被抄袭..."
太极张三丰,__酉卒 目艮__,力荐,2008-11-01,今天又看了一遍，还是很经典。对其中的武打设计很感兴趣。
太极张三丰,NANA東,还行,2012-05-14,李连杰曾经的陪伴我们成长的经典佳作之一。一天疯三次。
太极张三丰,梦里诗书,推荐,2018-10-16,《太极张三丰》是袁和平作为导演最为出色的一部作品，其扎实的剧情构思，充沛的人物情感，以及行云流水般的动作设计，都使电影显得尤为出彩，而对于李连杰，这部电影更是一部代表之作，他精湛的演技与动作，都使一代宗师青年时的侠肝义胆跃然光影。
太极张三丰,冰仔,推荐,2014-01-29,先在cctv6看的这电影，又在cctv5看了太极拳比赛，相差好大。20140128
太极张三丰,Anday,推荐,2011-05-07,李连杰的太极拳很潇洒，尽管我知道那可能很假。
太极张三丰,风向未来吹去,还行,2008-04-25,话说看多金庸的后果就是对其他的都觉得绝对有问题
太极张三丰,Mr.杨,力荐,2016-03-25,奇怪，小时候看，没记住李连杰，倒是记住了钱小豪演的坏人董天宝，当时觉得他好厉害，印象很深刻啊！还以为他是男主角。后来一直不记得这电影叫什么名字，直到查看了钱小豪的电影列表才翻到，那一身官服太帅了。。。以现在的眼光看，剧情有些生硬了，人物的性情转变虽然之前有铺垫，但还是略显突兀。
太极张三丰,狄飞惊,还行,2010-09-09,放下包袱，奔向新生命。其实还不如纯武打。
太极张三丰,路西法尔,较差,2014-09-15,剧情很不平衡，钱小豪太过凶残，李连杰受到重创之后的表现不是惨烈，而是卡通，最后领悟太极拳的过程也十分儿戏，很不舒服。
太极张三丰,烧北,推荐,2010-10-07,在长途车上看的，《卧虎藏龙》才几段就把外国人唬住了，要看了这个电影那还得了
太极张三丰,donglao,推荐,2009-08-01,扣一星是应为坏人太早就出现了 
太极张三丰,猫小珥,还行,2009-01-10,小时候觉得这片还蛮好看 可是后来想想 不对啊 张君宝是南宋时人 明成祖时便敕封为犹龙六祖隐仙寓化虚微普度天尊 结果电影里把他变成了明武宗时候的人 而且明明是明朝中业说是明朝末年 历史篡改不是一点半点啊
太极张三丰,懿粉,推荐,2012-07-19,以前跟表弟在家一遍一遍地撸碟……配乐都会唱了= =袁洁莹很漂亮的
太极张三丰,江户川歌磨,力荐,2020-05-09,属于主角打赢了但你怎么都高兴不起来。觉远老和尚懂养不懂教，明明手下君宝天宝一对天之骄子，却偏偏任由罗汉堂主事做大，搞得权力倾斜驱逐人才。天宝够聪明够野心够狠，堪为将才不能为帅才，坏就坏在自己没有明师领上正道——正道不仅仅是指做什么事情，还包括怎么做事情，结果练兵搞得人心离德怨声载道，就属于典型的刚愎自用眼光不能长远。君宝看似懦弱却外圆内方——卖艺挨打可以，但是官兵勒索不可以；打地铺吃白饭可以，旁人受欺负却不可以。“我命由我不由天”不是问题——问题在于，连内心的底线都没有能力守住，有什么资格讲我命由我不由天？
太极张三丰,他。,力荐,2018-10-21,怪不得功夫皇帝是李连杰，动作飘逸潇洒，武打凌厉俊俏，太极这种无招胜有招的动作也就只有他可以惟妙惟肖信手拈来，真正的将角色与人物合二为一，创造太极拳法那一段也像是演员本身在悟道 在创作的过程。钱小豪也奉献了优秀的配角/反面角色。
太极张三丰,由之,推荐,2013-12-19,袁和平对太极的表现就现在看已是很经典的了，当然更多的还有那些喜剧桥段和对童年的怀念。
太极张三丰,小妞·♬,还行,2009-07-12,后来才知道片中的太极镜头都是很有诚意的
太极张三丰,[已注销],还行,2010-02-08,想来当年的香港也有好多配乐大师
太极张三丰,徐渔,2011-12-21,2011-12-21,这个是最好的张三疯了啊，长途客车必备神片！
太极张三丰,小锤,2016-05-23,2016-05-23,人生点缀非负担~你命由你不由天~没有襄妹也有小冬瓜~呜呜呜呜~公公应该让觉远大师演才对嘛。。胡伟立太棒啦！
太极张三丰,levitating,还行,2011-02-16,有黄飞鸿系列、方世玉系列，这个为嘛没拍成系列…
太极张三丰,Mathilda,推荐,2008-07-02,没有成为一代宗师之前的李连杰是多么的活泼可爱啊 唉...
太极张三丰,[已注销],力荐,2016-09-20,垂拱而治和无为而治使得老子与孔子擦肩而过时击掌庆祝，在对视一瞬间心照不宣的所见略同，但老子属于被劣币驱逐的良币《太极张三丰》自己玩还是被收编，结局你也看到了。突然想到水泊梁山，宋江的宿命应该属于将熊熊一窝，判断不正决策歪，用战术上的勤奋掩盖战略上的失误害死多少人？出埃及
太极张三丰,李规焉,2013-03-03,2013-03-03,双手一推，非黑也非白，不好也不坏，没有胜又何来败。
太极张三丰,挂在半梦半醒间,推荐,2011-07-24,隔了十几年再看，前三分之二的故事和大斗真的有趣极了.多打了一颗星.记得大二时逄老师问我商业片关注多不多，我很不屑的说只看文艺.如今这四年花大力气恶补商业区类型片.快被之前的自己蠢哭.
太极张三丰,Ｈ·今天·你·Ｈ·了沒？,还行,2008-05-13,太极张三丰 / 太极张三丰 / The Tai-chi Master
太极张三丰,赱馬觀♣,还行,2020-04-29,如是真正的现实题材，觉远大师的临别教诲是要反过来说的，“君宝，你天性善良，我很担心。”……个中道理，世人皆知，无需赘言，想想肖申克的老布。但在本片的武侠自设语境中它又是成立的：张君宝的善良助力武学天才悟出太极拳法惩奸除恶匡扶正义。一切的关键是：武学天才！没这四个字，本性善良只能换来餐馆老板一家被杀血溅当场；有这四个字，擒下刘瑾如捉鸡，对决小董当球踢！武侠故事中，无论角色的天性善恶官阶大小，最后都要转归到武功为尊。可问题却在，这个在本门类型之中居于绝对统辖地位的逻辑体系，它的社会现实权重非常之低，所以我们才会觉得觉远“善良无需担忧”的观点不可思议好像童话故事。而童话故事对于现实而言，只能遥讽，无法对接。
太极张三丰,片片,推荐,2011-05-25,"小时候第一次看,对当时完全不懂电影的我来说打斗很精彩,兄弟反目的情节很好看,这样就足以吸引我了.现在再看也依旧觉得93年的时候能出现这种情节,制作,演出阵容的电影已经相当不错了"
太极张三丰,probe,还行,2018-05-01,故事极粗简单薄，人物正邪对比脸谱化从头到尾极其夸张。时间线跳跃大，衔接性差。全片调度节奏极快，九成以上都包含动作场面。虽然90年代港片武侠动作片普遍威亚乱飘，但袁和平的舞蹈美感与快速剪辑的结合应该说掌控的是最好的。该片最大亮点是主题音乐了，在90年代香港武侠片里的影响力仅次于将军令了
太极张三丰,辉盾与黑刃,还行,2009-10-25,一开始明明有发激光的内功的。。。后来李连杰练成太极了都不会发冲击波。。。
太极张三丰,大星,还行,2012-01-13,BOSS怎么都拍虐恋片（误!） 这次是同门师兄弟虐恋了！最后还情杀（喂！） 总之！打着太极的BOSS最帅了！疯疯癫癫的BOSS最可爱了！
太极张三丰,Teemo,还行,2007-08-17,明朝末年，人民在暴政与苛税中生活困苦。君宝(李连杰饰)和天宝(钱小豪饰)是从小一起在少林寺长大的好朋友，君宝天性善良，而天宝则比较冲动鲁莽。他俩在与其他少林弟子争夺进入达摩院修行的资格时，与师伯发生争执，被逐出少林寺，临走时天宝获赠一本气功心法。之后，他俩以卖艺为生，天宝因贪图荣华而参军，君宝则留在了佛笑楼，与一群反对镇守太监刘瑾的仁人志士一起劫富济贫。天宝为求高官不惜出卖朋友，使得大批仁人志士惨死于刘瑾手下。君宝因内疚而行为癫狂，在秋雪(杨紫琼饰)的帮助下，君宝重新振作，并从其师傅的气功心法中悟出太极拳
太极张三丰,哆啦哆啦,还行,2010-07-07,人物的设定过于简单，武打动作又有点浮夸，整部电影的定位不太清晰，搞笑部分显得不伦不类
太极张三丰,夜雨雾,推荐,2020-05-16,师兄弟张君宝&董天宝：幼年入少林，嬉闹、练功；达摩院比武选才，天宝被暗算，凶狠反击，师伯训斥，君宝维护，二人被逐出少林；下山偶遇寻夫女秋雪、侠女小冬瓜，与劫富济贫的侠盗们暂居佛笑楼；街头卖艺遇军官，天宝投军；军营比武选才，天宝小兵大败众将官，镇守太监刘瑾却不认数；天宝出卖，骗来佛笑楼侠盗们，埋伏诛杀，死伤好友换来军功；君宝劫法场救秋雪，与昔日好友天宝兵戎相见；君宝大受打击，心伤疯癫，一日三疯，不倒翁、皮球、水缸、气功心法，悟道得太极拳；君宝、秋雪俘获刘瑾，进军营，决斗灭天宝，君宝、秋雪分道；君宝创立三清观，传习太极。Ps:归根结底，这是个张三丰悟道的故事，君宝&天宝是人性好坏对立的两个极端。每段打戏俱佳。OST佳。非袁和平主控剧本，故事稳了。
太极张三丰,大头绿豆,还行,2005-11-30,李连杰的太极拳很潇洒，尽管我知道那可能很假。
太极张三丰,梅花野老,还行,2020-06-12,龙王朝修复版。袁洁莹漂亮，可惜便当领的早。钱小豪的反派够狠，也够卑鄙，可惜没走正道，浪费了那句我命由我不由天。八爷的武指没有什么新意，还是更喜欢黄飞鸿的招式。后面八爷又拍了一部《太极宗师》，虽然不是讲张君宝了，但还是能看到太极宗师里面有很多太极张三丰的元素，比如水桶，比如比武落叶聚成球，比如在绳网上的武打。另外，胡伟立的《偷功》也是经典的配乐了。
太极张三丰,cream.cx,还行,2007-07-02,原来我小时候也在电影看了这么多“袄套子”啊~~~（此为老爹术语）
太极张三丰,山下猫,还行,2019-08-13,以为自己看过好几遍，发现其实大部分没看过。少林棍阵少见。兄弟正邪殊途非常想老的TVB家族剧。发现杨紫琼鲜有圆满的银幕cp，这部当然没有私情多是友谊
太极张三丰,洛罗,还行,2010-09-03,好莱坞有好莱坞的流水线 香港有香港的流水线 大同小异 批量生产
太极张三丰,哎呀,还行,2010-07-06,"居然靠下载才看全了，奇怪每次CCAV6重播都是从三疯那里看起的。。。  PS：高清版是个杯具，杨紫琼背后的钢丝也太清晰了，看得姐情何以堪。还是血腥了些，坏人也太坏了。。。"
太极张三丰,Sunman,还行,2011-12-08,又是一部在CCTV6上重播不断的优秀武侠电影。三星半。
太极张三丰,rESTAR外星纪元,推荐,2017-10-25,杨紫琼太彪悍 感觉比李连杰存在感强太多了。。。。钱小豪的黑化也有点印象~CCAV6常播的
太极张三丰,容貌见附件,2012-09-01,2012-09-01,感觉故事还是老套 虽然这是部老片
太极张三丰,张天师,还行,2009-11-27,钱小豪演的反角很出彩~
太极张三丰,潇湘烟雨,力荐,2018-04-19,大爱，每次中央六播出都必看，差不多是我看过遍数最多的电影，打戏很精彩，配音很经典，钱小豪的反派也非常带感，我觉得这个分数低了
太极张三丰,有有,还行,2017-05-17,反派天宝很出彩，我命由我不由天，很正能量很乐观的一句话。
太极张三丰,伍德与夏洛蒂,推荐,2011-03-18,这部戏的时代意义远胜于剧情
太极张三丰,元宝宝,推荐,2017-03-31,武术冠军不是吹出来的，一招儿一式那绝对是有功底在的，尤其是片尾一套太极拳打的真是行云流水，让人看得酣畅淋漓。
太极张三丰,[已注销],推荐,2010-11-08,看了无数遍的童年好电影
太极张三丰,润物,推荐,2014-11-21,香港新武侠电影最高潮时期出现的一部比较有代表性的作品。李连杰最高产时期的代表作之一，讲述张三丰青年时期的人生，除了功夫皇帝以外，钱小豪和杨紫琼的加盟也让这部片子如虎添翼，导演大师袁和平，在动作设计方面堪称教科书一般，片子本身的故事也相当精彩，音乐极赞，境界发人深思，袁洁莹不可方物
太极张三丰,瓦达西瓦又又又桑只爱这巧克力,推荐,2008-01-14,帅哥也是需要绿叶配的，比如李连杰把钱小豪衬托得高大英勇有追求。。另一亮点就是ost了。嗯。女人角色太单薄了。我们要看的是两个男猪之间的爱恨情仇好么～
太极张三丰,时间的玫瑰,力荐,2007-12-30,当年李连杰很迷人，反派董天宝&钱小豪邪气满满。
太极张三丰,大奇特(Grinch),推荐,2009-05-08,一日三疯，就叫他张三疯吧
太极张三丰,安蓝·怪伯爵𓆝𓆟𓆜,还行,2008-02-24,个人所得税，50文
太极张三丰,琧婯,推荐,2016-06-14,这服装穿越多少朝代啊，董天宝的刀统服真他妈帅，董天宝一个pure evil的人物，我命由我不由天；故事前半段有点弱，但天宝从军后急转直下非常好看；李连杰的形而上式的皮球水缸悟太极，袁洁莹打的一手好酱油
太极张三丰,回忆与否之,推荐,2017-11-17,3星半 江湖义士，侠义宗师。虽然是徐克带动的武侠热潮里较中等的作品，但却是袁和平完成度最高的一部，无论是武侠还是格局上，都很受徐克影响，尤其动作上直接采取了徐克典型的漫画式夸张决斗，也再次证明了其风格的影响力，但表现形式上仍有明显差距。当然阵容是很出色的，钱小豪演的反派，当年就很让我印象深刻，唯独可怜我那太过花瓶的洁莹姐
太极张三丰,Mike Suen,推荐,2012-12-17,法国二区前几年重新发了修复版DVD，又一次重温，画面的确比当年香港三区版DVD的进步不少。袁和平这部作品剧情很简单，但节奏很紧凑。没浪费一个镜头。这部戏的时代意义远胜于剧情。该有的元素一应俱全，武打设计和音乐一直非常欣赏。主题歌绝对牛逼！！
太极张三丰,河布,力荐,2009-09-13,片尾曲《随缘》
