film,user,star,time,content
鬼咬鬼,冷暖色调,推荐,2014-05-23,真没看过这部鬼片，茅山对降头，看得出来拍的很用心，那一坨坨的蟑螂和虫子。。。两个女主都很漂亮
鬼咬鬼,烬灭之炎,还行,2016-07-03,讲林正英和一个降头师斗法的事，剧情简介只到一半。发现后，降头师把肥宝吓死，还给岳父下蛊，最后林正英将降头师杀死 战旗TV
鬼咬鬼,汉大将军袁绍,还行,2014-05-14,室友带入坑，这种轻松的恐怖片还是很有趣的
鬼咬鬼,wendy,还行,2010-09-14,开头洪金宝被鬼咬。。又是个梦。。
鬼咬鬼,紧张大师,推荐,2012-12-20,洪金宝全裸出演
鬼咬鬼,神圣动感天使,力荐,2011-10-24,"是你创造了鬼片是你创造了一个全新的时代，让我们一起来悼念 林正英大师吧。一路走好英叔。    "
鬼咬鬼,蚂蚁°,还行,2010-09-10,【9 SEP'10】難得肉肉第一次主動申請看恐怖片。
鬼咬鬼,流歌,推荐,2013-10-20,虽然有的桥段是有点猥琐啦，不过无伤大雅嘛，实在是太好笑了=v=看得很开心~~
鬼咬鬼,taming,还行,2012-01-22,茅山斗降头~致敬英叔。。。
鬼咬鬼,husan,推荐,2013-08-14,想在棺材上洞房的肥宝，被戳了肚脐眼的木乃伊，永远灭不了的三味真火。
鬼咬鬼,夏沫,推荐,2015-02-24,很精彩的片子，不算严格的僵尸片，有一些创新。道长和降头师大斗法，蟑螂戏份对我这种怕蟑螂的人来说绝对是噩梦，隔空斗法比较创新，降头各种法器也很多。剧情动作搞笑都有，值得看。
鬼咬鬼,darkDORK,力荐,2020-01-20,女鬼真的太美了……审美和剧本好对胃口。“没有人性比鬼可怕。”真知灼见。
鬼咬鬼,不要伤害杰西卡,力荐,2020-07-20,鬼咬鬼鬼打鬼这类系列都很精彩，九叔还是业界内最有法力的道士，洪金宝年轻时候还是胖子界最灵活的胖子，最后九叔和降头师斗法很是精彩，也不知道这种电影哪找到的这么多蟑螂虫子。
鬼咬鬼,[已注销],推荐,2015-09-18,3.5，这部绝对属于这个系列里的上乘之作
鬼咬鬼,三,推荐,2009-09-16,又做梦。
鬼咬鬼,不断康复的病人,推荐,2010-02-27,此片很值得一看，只是不该要那两场林师傅搞笑的戏，没必要，坏了形象的统一。王文君扮相很美，颇有气韵
鬼咬鬼,阿森纳,推荐,2017-11-03,真是喜剧动作恐怖呀，不过现在看来搞笑更多一些，看林正英这样搞笑还是比较好笑的！开始僵尸只有一点内容，后面还有女鬼辅助，正戏是斗法！动作场面设计的也不错，看的欢乐有意思！
鬼咬鬼,billiedivision,推荐,2012-11-29,巫蛊 VS 道术  英叔每次都能有创新！
鬼咬鬼,子不语,推荐,2011-01-23,感觉比僵尸先生系列要好看得多
鬼咬鬼,天渊,推荐,2019-09-29,英叔坏坏的很可爱，老片真是好看
鬼咬鬼,yasha001,推荐,2012-07-06,真是什么妖魔鬼怪都有，僵尸、降头、请神、下蛊、木乃伊，太乱了。而且很多恶心的场面。
鬼咬鬼,猫爪子,推荐,2010-08-17,原来木乃伊会撒气儿
鬼咬鬼,φ,推荐,2013-05-01,故事比较苦大仇深，与其报仇，不如未孽~
鬼咬鬼,Dilettante G,推荐,2018-10-14,週末和室友一起的消遣，真的很感慨和懷念90年代的港片。就这部来说，在玩恐怖元素的同时还不时插科打诨逗笑你，反观现在的港片真是一言难尽。
鬼咬鬼,哔呣咣啵の哸啐,2014-05-30,2014-05-30,基本上，还是很莫名其妙的。
鬼咬鬼,开放社会,还行,2017-02-13,可能是最早的蛊术和木乃伊放进鬼片的尝试。里面的珠女是雪山飞狐的女主角龚慈恩。这里的林正英和《僵尸先生》中一样都叫九叔
鬼咬鬼,明天再努力吧,推荐,2016-05-20,小时候看过了 好像不止一次 记得那两只烂鬼，惊惊和怕怕 肚子开花，小时候我妈说吃西瓜不吐籽肚脐是会长苗的！邪教法师的招都听过！我爸还和我分享过生辰八字不能随便透露的这个梗 我现在极度怀疑他骗我( ب_ب )
鬼咬鬼,品客,推荐,2008-11-24,经典与杰出的港片！
鬼咬鬼,青蛙在游自由泳,还行,2014-01-14,香港早期的僵尸片都是打发时间的好东东，里面的女主角龚慈恩莫名其妙让我印象很深啊。
鬼咬鬼,皮皮,力荐,2011-04-08,斗法一节很精彩，可惜太短了
鬼咬鬼,FlierSue,推荐,2013-08-22,洪金宝林正英是绝对黄金组合。坚持给四星。有洪金宝在总是欢乐多多。
鬼咬鬼,寻兔,力荐,2011-02-23,可惜此片后王文君息影了
鬼咬鬼,水罂粟 [兽女],推荐,2011-11-09,吸血鬼狼人僵尸鬼怪道术邪蛊木乃伊汇聚一堂！哈哈哈虽然剧情松散但看着过瘾!癫疯之作了
鬼咬鬼,王别树,还行,2012-06-25,蟑螂群啃洪金宝，林正英大战木乃伊，热闹好玩，剧情稍无聊。
鬼咬鬼,Disturbed Angel,力荐,2012-06-28,巅峰之作之一。
鬼咬鬼,我是女人,推荐,2019-01-01,未曾见到人鬼情未了，只曾见过才子佳人在麻将馆里打通宵。鬼开张，洪金宝裸体出窍；阴阳相吸，与鬼疗伤黏如胶。道士和邪师在踢皮球，拉不出来就喝点香油，上厕所不带纸，低俗？两头不靠这很妙，上不着天，下不着地，唯有吃瓜群众最逍遥
鬼咬鬼,今生、唯爱,还行,2020-02-01,反派太弱，虽然加入花样比较多，但总体吸引力还是很欠缺
鬼咬鬼,霖川彩女,还行,2012-05-06,宝哥加分哇  还有中国的法术  看不懂但是觉得挺有意思的~~
鬼咬鬼,Louis,还行,2013-03-29,茅山道术大战南洋降头，洪金宝装女人还蛮到位的。
鬼咬鬼,口羊,推荐,2015-10-28,茅山道士大战南洋巫师！洪胖女鬼上身真是蛮不错的哈哈哈 还有就是。。。蟑螂啊！！！！！！！！！！好多蟑螂啊！！！！！！！！
鬼咬鬼,弯弯强心,还行,2013-02-10,洪金宝为何在古老的影片里都要脱光呢？
鬼咬鬼,柯里昂阁下,还行,2020-04-14,《鬼打鬼》续集，某种层度上也是这一茅山道士斗法类型的复刻，开头梦境结尾火烧都是神似，刘观伟也是承担起僵尸片的一大顶梁柱。
鬼咬鬼,国士,推荐,2010-08-20,好久没看到这么天马行空的电影了。
鬼咬鬼,乌鸦火堂,力荐,2009-02-09,僵尸片里，个人最爱的一部之一，仅次于僵尸先生，洪金宝半夜卖粥的情节，简直太棒了
鬼咬鬼,哈里破特,还行,2013-08-29,挺好的。只是最后神扯了一点，为啥一开头就把我看笑了，坚定的以为是喜剧片。
鬼咬鬼,冷淡鸡。,还行,2017-02-03,这集元素好多，蛊、降头、虫，小强爬满身实在是头皮发麻，这集猛赞洪金宝演技，他要用一个男人的身躯来演绎女子的打斗动作还有尺度，轻盈又有韧劲儿的同时还要保持表情，实在腻害。英叔这集萌坏了，看得我都觉得我笑点好低哈哈哈哈
鬼咬鬼,grqx,还行,2019-12-15,精彩！各种cult，有几个场面让人不由得“卧槽”！洪金宝牺牲很大，又是光屁股裸奔又是被蟑螂爬全身的。王文君很漂亮。邹兆龙演了个很快领盒饭的小角色。
鬼咬鬼,得一,还行,2011-08-28,哪里有邹兆龙啊？？？
鬼咬鬼,归零,推荐,2019-04-05, 真的好好看，打斗戏看得很过瘾，英叔从来都没让人失望过，特别钟意香港僵尸片。
鬼咬鬼,izaijin,推荐,2015-07-10,哈哈，当喜剧片看，创意无限，时不时还来几个冷笑话，好看。PS：那时候的演员好拼啊。
鬼咬鬼,Hey Johnny,推荐,2011-05-04,【宝祥】尼玛大蟑螂啊大蟑螂！很cult 好吗！（林敏聪个贱样儿~~~洪金宝被女鬼上身（策划叶荣祖。
鬼咬鬼,正义B胜,推荐,2013-04-07,居然很多冷幽默
鬼咬鬼,WHO,推荐,2013-04-14,又是有爱的经典喂！“小黑，你走吧，不要做无谓的牺牲”。哈哈哈哈
鬼咬鬼,小顺,力荐,2018-06-18,洪金宝的加入喜剧和动作完美结合，虽然有些场景粗糙但气氛营造的很好笑点十足，中国僵尸，猴戏，蟑螂入侵，大小活死人，后面还出现了降头，蛊毒，结尾的妖魔洞氛围很好，群狗，还有一群铁皮木乃伊，两个功夫蛇妖，大量的斗法场面相当精彩，另配有激光和镜头叠加特效，演员都是港片中经典的演员，不错
鬼咬鬼,林不通,还行,2014-02-08,3.5.黄炳耀编剧还是不失水准。刘观伟貌似喜欢弄些艳丽女鬼，玩点浪漫。
鬼咬鬼,一棵松,还行,2011-08-16,死后还照顾老母亲的女鬼，孝顺啊可怜啊。色狼连女鬼也要上。道士斗法，各种道具。
鬼咬鬼,非礼勿视,还行,2013-09-01,洪金宝身上爬满蟑螂那一段可以记录在电影史册中
鬼咬鬼,一十一,还行,2014-02-20,现在看，可应当成是僵尸电影的教科书看
鬼咬鬼,吉姆,还行,2017-10-07,三星半，几乎是目不转睛的国语版也如此吸引。女鬼配乐不输任何，邪术部分够慎得慌。
鬼咬鬼,奇想·民工道长,还行,2009-03-04,顶林师父！不过显然洪金宝的戏份太多了，林师父戏份太少了。不好看。
鬼咬鬼,三七,力荐,2009-10-01,花樣繁多，任君選擇
鬼咬鬼,鲜有废客,还行,2020-03-31,3.2分。    虽然僵尸元素不多，主要是开头的那段梦境，不过茅山术的料子非常多，算是将云南蛊术巫术引入到茅山僵尸片的类型中。
鬼咬鬼,芒果,较差,2012-03-18,当武打明星真不容易，洪金宝和其他所有人都有动作戏，就差自己和自己打了，剧情就像是连接武戏的旁白。
鬼咬鬼,左胸上的吸盘,较差,2014-05-07,王文君美翻了真是，洪金宝也一贯的自己在表演上找了些尝试，美术部分做的还可以，动作场面也可以，但是特效部分有点坑爹。这个茅山道士大战降头法师的点子算不上有新意，女鬼也是宝禾的常见配置，但是整体捏合的尚可
鬼咬鬼,离离草上云,还行,2010-08-18,没想到啊，连洪金宝也当过英叔的徒弟，片子不好不坏，两个半星
鬼咬鬼,SydneyCarton,还行,2018-03-13,好人好得可爱，坏人也坏得可爱，小桥段反而没有人物卖萌好玩，不及鬼打鬼。
鬼咬鬼,金蛇郎君,力荐,2019-04-12,目前为止，人吓人，人吓鬼，鬼打鬼，鬼咬鬼都看完了，无一例外最后的斗法都很精彩，这一部连木乃伊，不，是乌乃伊都出来了。另外那个蟑螂爬满全身的场景实在是，。。。以前的演员是真的敬业，条件那么简陋拍出那么经典的作品，现在大陆所谓的大投入大制作电影都是些什么鸡巴🐔。
鬼咬鬼,陶者无缰,推荐,2019-01-02,我去，蟑螂比鬼恐怖太多，整個人都不好了！不靠譜的師父林正英可愛得過分！！最近怎麼一直遇到這麼有情有義又有貌的女鬼呀，龔慈恩也只好醬油了。
鬼咬鬼,Lyanna,推荐,2011-05-10,笑死！这片儿绝对是僵尸片里的奇葩，五味俱全啊。茅山道士、南洋术士全来了。
鬼咬鬼,木二开,力荐,2012-04-03,"林正英+洪金宝无敌组合,孟海总是这么搞，王文君的女鬼形象灰常惊艳！"
鬼咬鬼,千寻亿选,推荐,2013-03-29,开头太长，通篇斗法，亮点是猴子附身
鬼咬鬼,哗啦啦,2010-02-07,2010-02-07,好玩好笑是特点，而且情节饱满。
鬼咬鬼,听见流星的声音,还行,2020-08-29,本片是“九叔”系列中洪金寶唯一一部擔正的鬼片。全片的動作設計依舊精彩，但正邪大鬥法架構頗為模式化，整體也脫離不了怪力亂神的胡鬧氣氛，但導演劉觀偉拍得還算熱鬧流暢
鬼咬鬼,安大帅,还行,2019-05-08,片名上是《鬼打鬼》的续集，其实也是和其他僵尸片一样独立成篇。茅山道士大战降头巫师，各种道术巫术层出不穷，最后还出了木乃伊和驭蛇人。王文君扮演的女鬼很是惊艳。
鬼咬鬼,泼墨造马追姑娘,还行,2014-02-01,在故事的叙述上有点拖拉，徒弟师傅斗恶人的套路也有点过于保守，且徒弟过于呆，师父亮点有了，并不是一味无敌，其他的各种小桥段十分不错，斗法一节很精彩，但总感觉同类片子有很多都没讲完故事，在内涵上就弱了很多，作为扫盲和娱乐的道士片来看还是很不错的。
鬼咬鬼,东厂酒馆,推荐,2013-11-03,蟑螂那太恶心了。。。我去了 看着都难受 在身上一顿爬什么的 啊。。。。。。女鬼真好看 爱了  斗法挺精彩   惊惊怕怕 这句话太很魔性
鬼咬鬼,乐不思蜀,较差,2009-09-07,一般般，车上看的，笑料还行
鬼咬鬼,cesiiia,还行,2011-02-20,太搞笑了……我居然看到了基情……
鬼咬鬼,BLAKE,推荐,2012-08-11,大战巫术，相当有看头。可惜僵尸成了跑龙套！
鬼咬鬼,ILM,还行,2019-05-11,三星半，这几部鬼打鬼系列里，算是不错的，最起码剧情不再单一，洪胖子的拳脚还是可以一看的，茅山术大战降头师，也算是一个亮点，另外看到邹兆龙客串，还有张国强作为龙套的出现，也算趣味，看蟑螂那块真是为这些敬业的老演员表示钦佩
鬼咬鬼,请取消关注,推荐,2010-08-21,没有人吓人好看，不过真的 比nb的美国搞片还要nb多了
鬼咬鬼,Ka,推荐,2011-05-26,演員好厲害啊！！！！怎麼辦啊！！！愛死洪金寶了。。。
鬼咬鬼,段郎RockDuan,还行,2019-10-22,香港经典灵幻片“鬼打鬼”系列第四部。  这部实在太精彩了，崂山道术、西南蛊术、木乃伊、南洋秘法一通大战，B级片的Kvlt味道相当浓厚。蟑螂夜袭洪金宝那一段简直密集恐惧症患者噩梦，又暗暗佩服演技！女鬼好美，孟海好搞笑。太浓郁的港片年代气息。
鬼咬鬼,回忆与否之,推荐,2017-07-10,3星半 剧情别谈，这还是一顿很丰富的杂烩：蛊毒邪术、失魄回魂，层出不穷。因为僵尸片的没落，这次的重点已不再是打僵尸，但依旧是道士驱魔的套路，片中正邪二术的对决，看着还是很过瘾。动作戏依旧丰富，但比起九叔的正邪斗法难免有些鸡肋。师徒间的打耍永远精彩，看完之后好想要一个九叔这样的师傅啊
鬼咬鬼,rESTAR外星纪元,推荐,2011-02-19,鬼打鬼系列后续~~创意和细节很好~ 英叔在上面的形象可谓是小人一枚~降头巫术PK茅山道术 女鬼的演员很不错~可惜戏份觉得还是不够吃重 开始以为会是女主的那个茶楼妹 彻底成了个花瓶过场
鬼咬鬼,林三郎,还行,2013-08-11,有了洪金宝，刘观伟+林正英的僵尸片变化不少，武戏水准大有提升，道术邪术花样增多，很多笑点也不赖，可看度比较高。蟑螂夜袭洪金宝那一段，绝对是密集恐惧症患者心中的噩梦。表演方面，最让人印象深刻的是犯贱的史公子，演员林敏骢，其实是著名填词人，佳作无数。
鬼咬鬼,451½°F™,还行,2014-03-06,更接近于法师斗法的神怪片，妖怪的类型更加全球化（从酷似山姆雷米的活死人，到木乃伊和降头下蛊术），前半部恶法师很猖狂，最后林法师师徒才逆转乾坤。其实人世和鬼世一样，大多数都是平凡无奇，而恶人行凶实在比鬼怪更为可怕，所谓鬼怕恶人是也。
鬼咬鬼,蘇小北,还行,2012-10-04,1.奇技淫巧的法術大觀，茅山道士對陣南洋巫蠱，每一種法術都有著自身的阿喀琉斯之踵，幾場鬥法獵奇心頗重，整體處理得倒是寡淡了；2.附身戲裡的幾次轉換，洪金寶的表演拿捏得頗為到位；3.人設上的喜劇化處理，尤其是林正英的角色，性格頗為豐滿，其他則較為單一；4.史公子的臺詞堪為經典，頗具諧趣。
鬼咬鬼,文泽尔,还行,2011-08-24,鬼咬鬼此片，其实是作为鬼打鬼的续集，英文名是Encounter of the Spooky Kind（如此滑稽的名字）但是两部之间相隔十年之久，中间亦串场很多部其它僵尸片，在编年上就显得有些混乱了。有洪金宝在，打戏也增加了很多，最精彩的打戏都集中在最后。为了避免无官服僵尸出场，开篇居然用了超长的那种设置..
鬼咬鬼,马發財,推荐,2014-12-08,真心不错，故事紧凑剧情丰满，而且不落俗套，林正英的玄门正道配合洪金宝的功夫底蕴，而斗法换成了茅山道术对抗西南蛊术，在当年的鬼片正盛之时算是一个创新吧。PS：洪金宝全身爬满蟑螂这个，真是太敬业了！7.5
鬼咬鬼,徐宏亮_TomXu,还行,2012-08-16,蟑螂，木乃伊，女鬼，僵尸，巫术，道法，各种元素集齐。洪金宝被蟑螂爬满身那段对密集恐惧症患者好有杀伤力。ps：王文君真pp~
鬼咬鬼,山下猫,还行,2019-08-05,三半。女鬼和王子一样是一体两面，只要你善良有恻隐之心，穷与好色都有机会得到报恩。这部片的小人物还是更多正面的勇气与仗义。林敏聪有场猴戏，女演员真身猴戏，男演员真身蟑螂戏，敬业佩服，那一波波蟑螂真像是桂治洪附体。看阿宝卖粥送毽子——我还以为只有北方踢毽子。洪金宝京戏反串的步法，女鬼附遮，九叔起坛都是风情
鬼咬鬼,木有,推荐,2011-04-20,有慕容复，还有“水床”这种概念··· 看看当年的宝哥再想想 叶问2里的洪师傅，20多年过去了。小红女鬼长得真不错，楼下是僵尸棺材，楼上还想洞房，太强了···
鬼咬鬼,木水,还行,2013-01-28,女鬼、僵尸、巫术、降头。元素很多的一个片。
鬼咬鬼,江湖遠人,还行,2012-10-26,茅山道长大战降头法师。僵尸女鬼降头蛊术大乱斗，武打喜剧斗法猎奇大杂烩，看得人不亦乐乎。
鬼咬鬼,心之呢喃,还行,2014-01-16,这部作品很有意思，不是僵尸对道长，而是道长对道长。很多妖术和道术的普及还是蛮有意思的，女鬼报恩，道长斗法，都像是讽刺这部电影的名字。
鬼咬鬼,凉水,还行,2013-10-21,鬼打鬼的续集。什么元素都有，僵尸、蛊术、女鬼、木乃伊...还他妈有昆虫密集！香港电影的奇幻大杂烩。
鬼咬鬼,吃🍉过夏天,推荐,2014-05-17,最后随便点开了这部给我妈看。终于看完了，虽然没有吃人肉的情节，但是最起码是有鬼的鬼片，还附送蟑螂怪尸，蛊毒，降头，离魂...........尚属满意！
鬼咬鬼,谁,还行,2013-04-12,九叔认错那段稍显冗长，小红上肥宝身和坏法师打斗挺过瘾，我认出倪星啦好帅！
鬼咬鬼,话事人,力荐,2009-08-19,张国强那会正红，邹兆龙那会还叫倪星
鬼咬鬼,安托万,还行,2012-08-10,1.进入90年代了，制作明显精致些，打戏法术两不误2.隔空斗法的剪辑非常前卫。3.木乃伊、蛇妖非常有创意，香港电影的类型片就是进化神速啊，一直在变
鬼咬鬼,超cute侠,还行,2012-07-23,动作场面，搞笑桥段都不错。
鬼咬鬼,萌 . 李,还行,2019-09-16,给你们排个雷，怕蛇虫鼠蚁和密恐患者别看了，太恶心，一盆蟑螂塞僵尸嘴里，然后爬满洪金宝全身，密密麻麻，僵尸脑袋里全是蟑螂和蛆，下降头取大癞蛤蟆刨尸取蛤蟆卵给人喝！太恶心了！降头师为了屁大点事儿给男主和其他人下降头也是够蠢了，这种反噬的大事轻轻松松就做了，就不能用在重要的事上吗？
西伯利亚的理发师,小东邪,推荐,2012-06-13,深情若斯，在俄罗斯大地上更显苍凉。毁灭生活的爱情，也只有在此中得见了。
西伯利亚的理发师,已.注.销,力荐,2013-04-23,“可爱男主角”|虽然往小说只是爱情，虽然有政治的黑暗，却让观者看到了俄罗斯的广袤、青春、执着、忠诚。结尾字幕写着“献给俄罗斯的军人，献给俄罗斯的自豪与荣光”，本片无愧。年青蓬勃如舞会的小把戏、阅兵式上的呐喊，阴沉悲伤如永别的歌声——车站那一幕周围好多观众都哭了。|去1905或许更简练。
西伯利亚的理发师,开门见猫,力荐,2012-03-18,如果人生是一场漫长的等待，而等待的结果会是深深的叹息，那么180分钟不长。俄罗斯情结各种美，高高扬着头微笑的托尔斯泰和他的歌声让人心碎。完全戳到我泪点，好想坐着火车横穿俄罗斯。。。全五星推！
西伯利亚的理发师,玫瑰水母,推荐,2012-08-18,看完了，却突然觉得很痛苦，比看的时候还痛苦，因为知道这一切已经尘埃落定，但是心还在痛
西伯利亚的理发师,越小墨,推荐,2012-11-04,冲动，热忱，结局却充满忧伤。
西伯利亚的理发师,影子的影子,推荐,2013-04-23,相比后半段的无奈与失落，其实我更喜欢前半段的欢乐与激情。电影里的爱情总是缠绵忠诚得让人唏嘘，误会或许永远是爱情的大敌，政治背景在这样的爱情之下都显得有些模糊。再见米佳叔叔和娜佳的感觉真不错。导演本人的客串也很有气势。PS，电影节翻译的字幕实在太差劲，真是有点担不起国际的名声。
西伯利亚的理发师,Chapelle L.,力荐,2012-11-13,影片直到結局才出現正臉的處理方式很妙~ 喜劇的諸多小細節發揮極大地作用~ 女主是有多像Victoria Abril！有偉大音樂人做噱頭 又有瘋狂的人物 不禁讓我想到 陸上行舟！ 唉…有的人因為誤會 錯過一生 愿天下有情人終成眷屬… 
西伯利亚的理发师,拯救失足妇女,力荐,2010-10-08,史诗般的气势。俄罗斯版乱世佳人
西伯利亚的理发师,Белка,力荐,2011-05-15,180分钟太短，内牛满面。越了解俄罗斯越欣赏她的美，尤其是西伯利亚无言的苍茫。特别喜欢Масленица那一段。“这个令人惊异的国家有着太多奇特的故事，所有事都是严肃的，出人意料的。”爱是一种疾病，她令生命颤抖。讨厌任何砍树的镜头，那些梦想也是这么轻易地拦腰截断了。车站送别太感动
西伯利亚的理发师,地铁里的季风,推荐,2010-01-07,"浓郁的俄罗斯风情，冲动的少年  男主角偏老了点 怎么看都不像20多的青春少年"
西伯利亚的理发师,Nightingale,力荐,2010-03-11,年少时总以为人能掌握自己的命运，殊不知，那根若有若无的绳索始终在关键点把命运的风筝拉回牵引。那根绳索是什么？是我们的任性、冲动与为爱的不计一切。于是，才有了冰冷的白桦林最终埋葬青春的悲剧；才有了澄澈眼神下那支烟的无奈……
西伯利亚的理发师,blake88,推荐,2009-12-22,看完整版之前是被跳舞的那段戏吸引过去的，还有之前用宠物犬的毛擦鞋底那段。但是完整版过后，觉得那个男演员的表演有点过于夸张...
西伯利亚的理发师,a1234567,推荐,2012-12-25,4星。1 那样激烈的狂热的爱情，现在还存在吗？烧坏了脑袋，当下理智已经麻木，哪怕跨越十年还是铭刻于心。2 托尔斯泰因为疯狂的爱情而付出了相当大的代价，可最后出现在火车站呼喊他的伙伴们却更令我动容。好爱每次保护他们的大尉。3. 难道阴暗的童年是每个迷人女人的必要条件？
西伯利亚的理发师,法号无边,力荐,2012-02-27,非常棒的电影，高潮迭起啊！俄罗斯忏悔节、阅兵式都看得沸腾，如此热烈的爱情足以燃烧整个西伯利亚，让妓女重拾灵魂！
西伯利亚的理发师,Hom,推荐,2011-01-13,最美好的永远是回忆，缘分这东西，谁也说不清
西伯利亚的理发师,瑞波恩,力荐,2020-02-21,回忆向。以前CCTV6上看的，大片雪白的俄罗斯雪原，魅惑的米国女子坐在疾驰而过的火车上，争风吃醋的俄国军官，以及充满异域风情民族特色的俄罗斯风俗大展……所有这些都展现出世人对于那个年代里俄国土地的热望与想象，当然得归功于托尔斯泰等一众俄国文豪雄劲的笔下之功。男女之间的爱情故事本身无甚亮点，但是影片所展现的视域与场景却是惊人的，这些足够人们去遐思与徜徉了。
西伯利亚的理发师,icecream dream,推荐,2012-01-15,我们的幸福多么脆弱！如果谁认为能够成为命运和才能的主人，那他将是多么的天真和无知啊！人的意志一定被什么牵引着，以致于永远无法懂得这个悲哀的道理！
西伯利亚的理发师,喵喵喵,力荐,2007-06-30,2年前看过，今天又重新看了1遍，为什么叫这么悲伤的名字
西伯利亚的理发师,狐斯塔夫,推荐,2010-08-21,"Mozart is a great composer! 说得好，孩子~    教科书式的编剧。"
西伯利亚的理发师,to_oz,力荐,2011-09-26,多年以后，我记得的不是男主女主的生离死别，而是那倒在伐木机下的成片树林。
西伯利亚的理发师,梦电影,力荐,2010-04-14,Mozart is a great composer！This is a great film！
西伯利亚的理发师,丘缓,力荐,2017-03-24,导演苍白地重申本土的美德-----忠诚，却终不敌西方与金钱的冲击，仅仅一部电影是救不了90年代的俄罗斯的。
西伯利亚的理发师,少说话多写字,力荐,2011-07-31,这个电影里的俄罗斯男人都太帅了吧~停止不了花痴
西伯利亚的理发师,川流,还行,2012-12-12,巨大的俄罗斯拍出的爱情片都这么宏伟，不过男女主和这种感情都不是我喜欢的型，前半段无厘头的想走神，后面才渐入佳境，求婚段子笑爆了
西伯利亚的理发师,五月微蓝,推荐,2011-12-17,电影频道放过，也断断续续看过几次，终于又认认真真地看了一遍，可还是不知道如何来评价这部电影。爱情终究敌不过命运。
西伯利亚的理发师,蟹香,推荐,2012-09-11,米哈尔科夫总能把故事说的和史诗一样，牛逼是牛逼了，可我不喜欢这个故事，世故与青春执拗的对撞，他们俩其实并不相配。
西伯利亚的理发师,悠幽灵,推荐,2010-12-07,最后也不过是一双渐带浑浊的眸子送走义无反顾的背影。都不用唏嘘，我们都爱着，只是永远分离。
西伯利亚的理发师,enengaku,推荐,2014-03-24,莫扎特is a great composer!!!只记得了这一句。。。男主还是太年轻啊，0 0
西伯利亚的理发师,。CiAO、,还行,2010-08-24,长达三小时的俄罗斯大气故事片，吸引我的是西伯利亚。
西伯利亚的理发师,云上的日子2046,推荐,2009-06-02,07-05-04 看到安德烈像野人一样出现在西伯利亚的时候，感觉就是悲凉。
西伯利亚的理发师,coco果果,推荐,2011-12-06,"人生总有太多无奈，只能说，理解万岁   "
西伯利亚的理发师,kido🖖🏻,力荐,2020-02-16,看了3天才看完，实在是因为太舍不得，舍不得一下子看到最后的结局。俄罗斯火车、年轻的军校学生，难怪一个看过我去年夏天一段类似旅行经历的读者给我强烈推荐了这部电影。久久的意难平。
西伯利亚的理发师,彩戏师,推荐,2010-02-12,爱很复杂，坚持很关键。。。。很长的片子唉
西伯利亚的理发师,fire,推荐,2016-04-11,拍的不太好，对比这评分比较失望，故事细节略差，但是整体故事还好。三星有余四星未满
西伯利亚的理发师,枯藤昏鸦,力荐,2012-07-19,俄罗斯皇家军事学院士官生安德烈，却因一位风情万种美国女子的到来，改变了人生轨迹。倔强的安德烈为爱暴打院长将军，却被冠以行刺大公的罪名，为爱流放一生。美国女子珍也嫁于他人，但一生却只爱安德烈一人，并将一个秘密深埋心中。安德烈与同学之间的真挚感情也也让人感受到友情的力量。
西伯利亚的理发师,巫山一段云,还行,2019-02-25,导演在94年可是拍出过《烈日灼人》的啊，仅仅间隔四年，怎么会拍出这样的作品。在政治倾向上，俄罗斯帝国的古典教条和对人的压迫，美国的奔放自由与天性的释放，是导演放置了一组对立，虽然其中也有对俄罗斯民族炽热爱的展露，但依旧是偏向美式社会的，在这也是一大问题，导演将自我所处时代的看法，代入到了过去的历史，只是借助了当时风貌的外衣，内里还是俗套的爱情故事。而这个倾向也决定了电影的好莱坞化，俄罗斯电影原有的宏大与史诗感在冗长中消散，取而代之的是爱情纠葛，但过于情节化的剧情所制造的爱情观感压制了其他方面，导致当抽离爱情后看会感觉矫情与尴尬（这方面的翘楚是《两小无猜》）。虽然本部电影在俄罗斯复兴电影中占有很大的地位，但从制作层面看，抛弃自我原有的模式，一味的迎合采取旁人，就已经输了。
西伯利亚的理发师,Soo Yung,力荐,2014-05-01,"Sometime we think we are taking revenge on life, but it turns out that we are only taking revenge on ourselves. 谁说人们不爱激情碰撞的火花？自毁前程、火车站的送别、以及最后一幕的那张面庞，Mozart is a great composer, Sir! Siberia! Chris"
西伯利亚的理发师,仰望星空不好吃,推荐,2016-01-25,更喜欢轻松欢快一些的前半段，不小心弄坏的扇子，滑到不行的舞会大厅地板，满天烟火的节日庆祝，还有最后教官受不了大喊莫扎特最棒了也是很好笑。战友的兄弟情真挚感人，男女主之间的误会让人无可奈何，等待了十年的追寻结果却如此令人感伤，就这样伴随着西伯利亚呼啸的冷风结束了。
西伯利亚的理发师,金司机,推荐,2011-11-27,生活，如同那台诡异的机器，摧枯拉朽的破灭着梦想和所有不切实际，不合规则的人。此片中可以看到和以往印象完全不同的俄罗斯人，他们其实很可爱，即便是讨厌的人也有可爱之处
西伯利亚的理发师,Jane,推荐,2010-07-02,年轻的安德鲁深情又任性，看到后来好心酸，真实的生活总让人扼腕叹息~还好有他们的孩子，这是安德鲁的重生，只是男女主人公的情缘难再续，最后那幅画面实在印象深刻，沧桑的守林人形象~感触太多，要去别的地方抒发下~
