film,user,star,time,content
刀,润一,推荐,2020-06-03,那时候小，看完羡慕得不得了，这刀法太精妙了。后来就辍学到西北拜了一位有名的刀客为师。经过我几年的不懈努力，刀法终于有成。现在我也成了西北有名的刀客了，牛肉切得又薄又细，摆盘花哨，顾客赞不绝口。
刀,朗读者晟焕,力荐,2013-09-28,1996年和表哥在家乡的电影院看的。看完只记住了一句台词，“太慢了，太慢了，再快点儿，再快点儿......”  今天重新看一遍仍然觉得很好看，但是在当年能接受的人确实太少。今天看的时候，老婆凑过来看了两眼，问我“这是谁的处女作吧？” 我深深被片中马贼的残忍、嗜血震撼了。
刀,Ivan,还行,2009-08-21,残疾少年报仇记。在徐克的作品中并不算特别出色。精彩的武术打斗，但相对薄弱的剧情和人物塑造，难成经典。
刀,啊啊啊阿诗玛,力荐,2012-03-02,周嘉玲的出场太惊艳了，真心讨厌桑妮，叫叫叫叫你妈个鬼啊。
刀,appletri,力荐,2010-02-01,徐克电影里难得地诡异武打作品，类似于武打版《青蛇》，骨子里尽显邪气
刀,已zhuxiao,很差,2011-07-16,桑妮是AV出身么一直叫一直叫？？？你他妈去演鬼片啊！！！这个角色是什么意义？你以为你是风云里的孔慈么？？？看了半个小时就实在忍不住快进了，人家发行公司只看开头二十分钟就决定了要不要买这部片子，我已经仁至义尽了！！
刀,zzy花岗岩,力荐,2011-01-31,很赞很赞，徐克也是位大师级导演啊~~
刀,绿色阳光,力荐,2013-03-22,以前看过一遍。那个救赵文卓的黑头的家族应该是个隐世武林高手世家。半本刀谱就让赵文卓这么厉害了。看到结尾大小姐独守着老真的很悲凉，年复一日的等两个爱的男人却没回来过也不爱她。江湖，就是个是非混淆的地方。桑妮很漂亮，周嘉玲又漂亮胸部很性感
刀,solitude,还行,2010-01-20,风格独特，具有浓郁的印象派印记，是武侠片中的一个另类！
刀,老饿狼,推荐,2010-10-26,镜头晃得找不到北，意像多到嫌烦，所以耍风格不注意细节，一样死很惨···还好，总有地方打动你
刀,有鱼氏,力荐,2009-08-29,第一次我只看了几分钟就吐了。无可否认它是华语电影中的一朵奇葩
刀,作天作地小作精,还行,2010-01-21,看是看过，不过因为年代久远，忘记剧情了，只记得赵文卓拉风箱的那个场景。。。。。
刀,水浒三国金刚,较差,2009-03-04,徐氏武侠，赵文卓，熊欣欣，惠天赐，陈豪
刀,酱爆,力荐,2013-11-08,时隔多年再次看这部老片，还是很带感。原来《七剑》的武打风格前身就是这个，极度真实。
刀,德州没有巴黎,推荐,2014-08-25,徐克武侠中最值得玩味的一部影片，也是电影评论家解读较多的一部徐克影片。虽然大部分的解读都集中在徐克在本片中有意创造的一个残缺的武侠世界，但是本人觉得此片还可以从多个侧面去解读，本片中的一些造型元素和对话设计为本片提供了广阔的解读空间，我甚至觉得此片删掉主线内容就是另一部东邪西毒。
刀,叶子蜗牛,力荐,2016-01-04,血腥 暴力 欲望！ 都很露骨，淋漓。在我眼里就血腥暴力的角度，到目前为止，《断刀客》在话语电影里无人出其右。惨烈之美！所以五颗星
刀,Tyrant,还行,2013-01-19,很一般，注重形式，剧情普通。浮夸了
刀,披着人皮的鬼,力荐,2011-07-31,上天入地飞舞龙蛇的徐克这片居然文艺到这种地步 虽然絮絮叨叨的旁白有点让人厌烦 但在那个时候这片绝对是牛逼的是走在前列的是现在的绝大部分武侠片都难以比肩的 这种黄沙滚滚三教九流的江湖才是江湖 刀客的江湖才是江湖 大侠的那叫社会~
刀,牛头人酋长,推荐,2014-10-14,前面铺垫感觉特别墨迹，但是结尾的那场打斗戏实在太牛逼了，赵文卓还有这功夫，次奥。天下武功，唯快不破，这是亘古不变的真理，飞龙那两把刀的变化也太多了，不过单手不管从哪方面而言打斗确实还是要吃亏很多。“试验武侠，倾斜晃动镜头，急速剪辑，癫狂的人物设计”，对江湖的理解，对人生的感悟
刀,小希先生,推荐,2012-02-20,说实话徐克这样一部风格化的电影我不是很喜欢 也不赞同武侠这么去拍 给四星是给武器以及最后的打斗场面 这些实在是太好了
刀,Mr.Graceless,还行,2014-11-01,一流的镜头语言，像在看“混乱三部曲”时期的徐克，癫狂凌厉之气十足，展现的荷尔蒙更是徐克少见。可惜这股癫狂之气感染了剧本，几处硬伤无法忽视，偶然大于必然，都是差剧本的通病。人物也像得了中二病，尤以女主角桑妮为甚，她全剧最可爱的时候，是变成了雪妮的时候。
刀,≧▽≦蚊米,还行,2011-06-04,小学持续了好长一段时间滴好喜欢赵文卓
刀,乐孚伦,还行,2014-01-18,回忆老的古装动作片，记得小时候家里有个VCD，爸爸买了好多的片子，天天在家里看，看了很多的古装武侠片，和小伙伴一块看，那是段很好的岁月。
刀,江寒园,还行,2017-05-22,剪辑摄影再出色 剧本依然未能脱掉武侠类型片的套路 这与张彻独臂刀三部曲一脉相承却也未能突破的旧式武侠套路“师门受艺—突遭变故—女孩相救—练得武功—报仇雪恨。新只新在技术上。好的一点是表演，以往张彻电影人物模式化严重，正反派二元对立，表演僵硬死板，只是牵线木偶一样。另还有独白的加入
刀,支离疏,推荐,2017-03-13,真他妈是个神经的电影，意识流，心理情绪的剪辑法则，意识流的镜头，光影的巧妙运用，好多段落都相当精彩。
刀,宋雯婷,力荐,2016-05-26,人物有层次有变化 画面风格统一 情节起承转合 看得很爽
刀,﹌ Yukki,推荐,2010-10-10,想你当年跑龙套的时候……
刀,董东武很羞涩,力荐,2012-12-21,小时候看太尼玛血腥了，重看一遍淡淡的
刀,旷清,推荐,2010-03-16,"开了那么多扇门，每扇门背后都有那么多迥异的声音传出来，人却看不到。开头就担心徐导会累趴下，后来，他果真累了，临帖如刻碑，声嘶力竭的深情呼喊，观众唤出来，瞪他似鬼，玩过火了。  剪辑和镜头还差强人意，他的看家本领，却用差了地方，一股糊味。"
刀,Nothing,还行,2012-01-14,看了一大半实在看不下去了 那个时候的徐克 不适合我
刀,白发生,推荐,2015-10-26,【朝花夕拾】断刀劈前路，血汗铸江湖。徐克当年试图借本片完成武侠电影的一次突破，得到的却是毁誉参半的结果，至今也鲜少有人将本片列入其经典作品的行列，但它独特的影像风格足以永存武侠片史册。
刀,孙正达,推荐,2017-08-27,字幕台词不一致，昆汀最爱二十部，神经质的一帮人，镜头太他妈乱了，兽夹真的很阴人，残酷被掠夺烧房，断刀残谱和独臂，原始粗犷的美感，等待是最初苍老
刀,滚滚猫不太明白,力荐,2008-06-29,癫狂的人和失控的江湖，非常奇葩。我觉得这是徐克的最优秀作品之一。
刀,zhang 2nd,推荐,2011-02-21,写实惨烈的风格，这还是徐克的片子
刀,凉,力荐,2016-02-24,鬼才徐克的佳作，那种梦幻般的打斗就仿佛磕着药的视角，人与人之间的关系，互不信任的感觉，可以说是赵文卓最棒的一部武打片，个人认为比新龙门客栈还要上一个档次！
刀,熊小瓦,较差,2011-06-04,太tm黑泽明了吧，一根筋的男主、叫床似的女主、堕落的女人、古宅、荒草、骏马、火光、愣头三、小丑...老黑的影子随处可见却怎么看都像三池崇史的混乱+变态的江湖。最蛋疼的是让一个比老黑女主还会叫的女人喃喃自语着王家卫式的内心独白，伤不起啊。徐老怪就一技术派，每次玩概念都玩砸。乱杂浅。
刀,龚星,还行,2012-05-05,简单粗暴铁血片，跟徐克以往风格不同，没有什么狭义道理，就是报仇厮杀。气氛算到位，看完后能回想起看时感觉，不过确实很做作，过分塑造个性，简直到了僵硬化，每个人都摆着造型拧巴着，还有那三女人全都没吃药就跑出来了一样，神经兮兮，吱呀乱叫！不是我能欣赏的电影，那些画面看着总感觉有一股汗味
刀,马大歌,力荐,2012-06-18,我喜欢这部电影 ，胜过之后的七剑，画面很美，故事的表达很丰满。
刀,ZeonGin Sou,较差,2014-11-18,瞬间仿佛穿越到墨镜的《东邪西毒》的感觉。但独白的趣味性，大特写等内容实在相去甚远。武，是老调调。主题，不见内涵。票房，可以理解。赵文卓不红，真的有原因。以至于陈豪，不适合大银幕，还是TVB比较好。
刀,竹傲风,推荐,2012-06-19,这个炎热的夏天，看的我燥热无比的电影。
刀,cg,还行,2012-09-05,血腥画面都剪了，所以还成。西部，黄沙，酒馆，美女（必须趴），血，草帽草鞋草房子，动物，异族，火（必烧房子），残疾，交易，妖化人，加上局部特写、慢镜头、光线变化，就成了典型徐克/王家卫武侠片。至于情节。。。需要吗？= =
刀,sonnet,推荐,2012-02-29,1、大把的裸上身秀肌肉向张彻致敬；2、市井马贼游侠向黑泽天皇致敬；3、比《独臂刀》显然更有表现力；4、单从实验新武侠这个角度讲，《蝶变》、《刀》都具有开创性意义；5、极速的剪辑、晃动的镜头、歇斯底里的人物，好一部“疯癫”之作。
刀,只手撕天,推荐,2011-07-30,徐克不会拍电影，他只会拍武侠。
刀,一起捉皮丘,力荐,2013-07-23,炫技 没一个镜头超过十秒 眼睛要花啦 结尾帅爆！徐克最高
刀,[已注销],还行,2010-09-27,"看了一半才发现小时候看过,还留下了阴影"
刀,英明不神武,推荐,2012-03-30,小时候看的，有点小怕，太血腥了，当时。
刀,橙子爷爷,还行,2012-11-26,大学时代看就看过，印象相当深刻。阴郁与暴戾，身份与残缺，九七前的共同主题。
刀,蘸满桔子酱の刀,推荐,2009-02-04,徐老怪向张彻的独臂刀致敬之作
刀,八月槎,推荐,2006-03-30,很多年了，印象深刻。07年2月9日，又看了一遍，感觉没有当年那么受震撼~~
刀,迈克尔逊干涉仪,还行,2016-02-10,徐老怪的另类江湖，充斥耳目的残忍械斗，刀，裸露残缺的肉体，无来由的感情纠葛，男女之间的无法消解的怨恨，其中一个镜头，马被兽夹夹断腿的镜头，令我不寒而栗，而后面的定安手被夹断，无疑在前面得到暗示，
刀,端舞,还行,2012-03-17,片子拍的过劲儿了，里面的人都跟神经病一样，足以见得导演用力过猛了。
刀,Henry,推荐,2015-12-28,不用心很难看下去，因为太“脏”。环境脏、道具脏、衣服脏，演员的脸都脏。看完才明白这种脏表达的粗犷和豪放。还带着些些生冷和压抑。今日温故，猛发现片里好多“古惑仔”，哈哈！徐克果然是个冷兵器爱好者！
刀,随便起名意思下,力荐,2016-04-11,安逸的生活不会明白，动荡的社会是多么的嗜血，这让联想起了IS叙利亚，一样的文明消失只剩下野蛮暴力和一文不值的生命。影片呈现的刀光血影太多，属于境界类型动作需要观众脑补，若能拍摄出来会更加精彩。
刀,Reynard,推荐,2008-08-05,徐克最后一部还拿的出去的电影……
刀,山下猫,推荐,2015-12-05,急管繁弦，有张无驰，东邪西毒。剧作上是十分简陋的，声音上也不太好，但影像武打和剪接极佳。幕后没访摄影太可惜！
刀,甲🌈,推荐,2007-09-30,看的时候并不知道是徐克的电影，但就是有一种很难以名状的感觉，后来可以名状了，那就是——徐克的感觉。
刀,布宜諾斯,力荐,2010-08-17,修改评分，后半段越看越投入。再度加到五星，归入最爱，好几天都忘不掉那感觉
刀,狐,力荐,2007-02-07,看了两遍！摄影和场面调度超赞，简直是人间地狱。
刀,。。。,推荐,2007-10-27,徐克不错的武侠片，但票房却不好，奇怪
刀,操蛋的教父,推荐,2012-10-14,徐克眼中的江湖。阳刚之气四射。最终一战尽吐胸中苦闷。
刀,DF,推荐,2008-12-29,我看的时候它还叫《断刀客》呢。许克彰显个人风格之作 赵文卓/熊欣欣对头 非常有看头
刀,九命猫@victor-eyes,力荐,2015-09-05,“我想看这部电影 2010-02-05”……风格极其怪诞，新浪潮的徐克。马贼造型好诡异好用心。第一次大荧幕看捆绑SM，赞。weirdly sexy throughout the whole movie.
刀,甦醒 Nostalgia,还行,2019-08-21,很乱，也很奇情，部分甚至可代入《青蛇》。徐克混杂王家卫，很意识主观镜头，神经质武侠，这片子足够怪，也足够有意味。独臂刀的老梗，但很徐克拍的很脏很荒漠。
刀,花落  思量错,还行,2017-04-12,画面有些糊，打起来很精彩，暴戾凸显，还可以很江湖。
刀,盗盗~,力荐,2013-12-29,本人心目中最好的华语电影之一 。躁动的男性世界 现实的冷兵器 道不清的男女之情 虐心之戏
刀,zzfznp,还行,2010-09-11,本片和双旗镇刀客是我学生时代最喜欢的两部武侠电影，当时看本片感觉够血性，够暴力，特别是飞龙一口一个：我要杀光你们这些猪！比现在的一些装逼片来的直白粗犷爽快的多。但是剧情方面就有点摸不着头脑，特别是主要的两位女主角神经质的表演。
刀,我舞影凌乱,力荐,2010-10-21,"以前觉得导演为什么不按观众一厢情愿的想法走剧情呢。现在觉得这才是我真正的想法，没有被洗脑被压抑的想法。  我一直在等，等我爱的那个人回来看我。怎么忍心让自己的爱人这么失望！"
刀,R.G.B,力荐,2010-12-15,从张彻开始，独臂刀这个主题已经被拍烂，但还是赞叹徐克的极致风格化，江湖与“刀”（我理解这里代表每个人心中的锋芒）的主题隐晦而深刻
刀,乙,力荐,2011-11-18,徐克导演的古龙情怀 江湖是什么 对女人来说 也许江湖就是一个情字 终身也逃避不了 对男人来说 江湖则是一把刀 刀可以杀人也可以救人 刀无善恶 善恶只存于用刀的人  而在江湖之中谁的刀快谁就是胜者 
刀,╭ァ屺橋ξΘ,推荐,2014-05-07,徐克导演真可谓武侠泰斗，大漠里毫无道理的厮杀，人如狗一样残喘的生，死就像那下一刻就挂在刀尖上的人头一样突兀毫无道理可言。这里的正义如同微火，邪恶如同瘟疫，整个影片压抑躁动扭曲，人性的真实和丑陋让人不忍直视。晚年的女主开门，满头白发，被时光遗忘在回忆里，苍凉的让我心生恐惧。
刀,lying,力荐,2014-03-01,武侠是种“暴力”童话。昆汀的武侠更现代些。住马厩的是古时候的地下室青年，现代地下室也是放车（马）的。
刀,巫山一段云,推荐,2019-06-10,《刀》在徐克的作品序列中显得颇为独特，既有着处女作三部曲的先锋创造性，又有着为以后好莱坞作品练手铺路的作用，还像是在弥补自己初入影坛拍摄作品票房遇冷的遗憾，倘若说前三部的贡献主要在独特文本与不吝血肉展现的异色，那这部就更多的是在技术上突破了他自己，全片使用低饱和度的现实主义式的照明色彩，这一决定令光影更加的易于调度，大量夜间戏份也因此营造出荒凉决绝的意味，而人物的化妆装扮则为电影的怪力乱神奠定了最大的基础，这一设置是弱肉残食世界的最重要表现，最令人亮眼的是中景与特写的选用，全片远景占比很少，除去结尾之外，打斗戏份也多是用近景，这一考验剪接功力的做法，并未折损观感，反倒凸显了凌厉，而另一突破是在打斗过程中使用虚化前景，虽然这一做法令人有些眼花缭乱，但在展示打斗效果上，却十足的见效。
刀,居无间,推荐,2015-06-13,透着原始兽性的粗野草莽气息，手持摄影快速剪辑，镜头躁动不安。断刀单手残谱，江湖是非断的刀，由断刀追偿。冤冤相报的江湖只可无奈涉足，江湖片最终讲的都是对它的远离。剪影现身，急推后拉渐显，表现心里所见。血光滤镜，多次雷光闪脸出场。卧地缠斗的旋转镜头。结尾虚实难分的梦幻暖过入室刀光。
刀,麦田的守望者,力荐,2014-02-27,你可以说刀这部电影太暴虐，太压抑，你可以说这不是一个真正的江湖，但是那个血气方刚，血仍未冷的徐克就是捧出了这么一部让所有人印象深刻的电影。他在讲述自己心中的江湖，谁又能说这个江湖不真实，如果你觉得不真实，也许是你在自欺欺人吧。
刀,手枪,2012-11-05,2012-11-05,最深刻就是赵文卓咬着刀谱一遍一遍的练着连不起来的刀法，少不更事的时候觉得此片色彩过于阴暗，如今再看反倒觉得很有味道。 顺便说一句 那个妹子真心可爱。
刀,安魂,推荐,2014-01-22,很王家卫的徐克......20190601二刷，徐克的手法真是大胆，从开始纪录片似的镜头到完全没有道德的丛林式社会，跟双旗镇刀客很像，还是有轻微的不同，这种尝试很珍贵，成品也很有完成度。不过他毕竟不是张老湿那样的文人，定安身上的悲剧性被减弱，吸引力随之减弱，我的目光反而跟随的是叙述者小灵，那边刀光剑影已不在意，只想看看乱世里一个女孩隐秘的心事。张老师拍男人，那徐克就拍女人，连出场那么短的周嘉玲都是那么好，结尾想起了大地惊雷。然后，国产武侠片已再不能成为一个人的精神动力了，那些行走在古书里的侠士，逐渐退至岁月深处，随着最后一个根据地——港产武侠的消逝，就要烟消云散了。
刀,林||我们谈什么都像谈死！,推荐,2012-06-09,我个人很喜欢这部评价两极的徐克作品，画面锐度极高，再加上画面血腥直接，会有些不适，片中尝试了新的镜头语言，可惜后来的徐克作再没看到类似才华横溢创意十足的剪辑。片中没有正常的人，男女情沦为亲情的陪衬，江湖最终连欲望都隐去了。如果没有王家卫式的独白，我应该会更喜欢这片。
刀,小龙,推荐,2015-12-29,徐克的这部片子能明显感觉到一股能量上的冲击！但《断刀客》一片，也完美诠释了我以前听过的一句话：“电影的剧情推进是可以有一些适当的跳跃，不一定非要把每个节点都交待清楚；因为观众自己就有脑子，他们在看的时候，完全可以凭自己的想象力，来填补剧情上的那些不太重要的空白环节！”
刀,purplecity,推荐,2016-03-23,影片的调调很江湖，很特别，有点像大陆那部双旗镇刀客。这类型好像很罕见，徐克应该是想有所创新，也拍出来他想要的风格，不错，但是知名度比起老怪的其他作品差远了。可以预见还是小众了些，毕竟都爱看飘逸范。赵文卓比前几年的黄飞鸿演的要好多了，可惜后来港片没落没让他发展起来啊
刀,Brockiller,推荐,2015-11-23,原来看是复仇的独行与黑色的质感，如今再看却看出了些许日漫色彩，长袍刀客，路见不平的和尚，最后的离别，总是觉得带着现实主义的浪漫。就是叙事太乱，少年人与妓女初次相遇总是带着性启示的，就是100分钟的电影容不下这么多内容，不过死于猪圈也算是一种命运的启示。ps.这一直是我心中最好的赵文卓
刀,xīn,力荐,2015-09-06,百老汇当代moma2015.9.5.4:30pm 对观众情绪的争用（景别、构图、剪辑方式都非常出挑）达到一个惊人地步，很值得研究。沿用传统武侠叙事主线却在形式上全盘颠覆，可惜旁白的串线太弱。
刀,Matzka,力荐,2010-11-24,"陈豪的半裸上身看得我都不好意思了, 可是看同志亦凡人里全裸我都没有不好意思...........还有陈豪的发型好CUTE............可耐.......... 这部片子绝对夠MAN啊........"
刀,朱林昭,力荐,2009-04-25,虽然在故事、人物上存在不少缺点 但从技术、镜头语言角度讲 本片达到了暴戾的一个极端
刀,烏滌非,推荐,2009-04-13,徐克的致敬，在我看来，是超越张彻本身的。令人窒息的野蛮，凌厉，仇恨，爱。
刀,HugoFung,力荐,2013-12-06,看完之后觉得以前拍的武侠片所讲的“江湖”实在就是垃圾。徐克这片中的江湖，肮脏灰暗但干脆利落，刀刀致命绝不拖泥带水。就连人物对话也是一句起两句止不说废话。有几个场景甚至有点舞台剧般的风格。这片的摄影姜国民功不可没。徐克武侠片里最独特的一部。粗糙但是凌烈
刀,孤檠行者,力荐,2012-05-13,很有王家卫风格的徐克武侠。有点小情感小文艺，对兵荒马乱四个字又有很深层的刻画。
刀,[已注销],力荐,2011-09-25,"断刀,独臂,残书  又是一出人在江湖身不由己的好戏"
刀,[已注销],力荐,2015-12-20,这部电影非常出色的描绘了江湖的形成和延续，简直完美的构造了江湖仇杀，外露的善恶情仇。开篇就的和尚的惨死就说明一个问题，江湖需要安分！但人在江湖不能安分，也像电影里的一句话，迟早要拿回来。在这个江湖上，没有什么好人坏人，电影一次次的在说1个 结果：赵文卓的下场也是死。非常成功的电影！
刀,mongolialong,很差,2010-09-11,不知道香港片男女演员呜哩哇啦的是不是这片开了先河，极其恶心。旁白很打头，硬伤，从头到尾的旁白应用。
刀,DragonProudSky,力荐,2014-04-05,气质非常独特的电影，暴力中带着文艺气息，有种看古龙的感觉。。。动作镜头真的是要晃死人，灯光还不够，只能靠脑补，还好大决战的时候选在大白天
刀,晨妹,较差,2017-07-29,开头的一些地方和结尾的高潮都很棒，不过里面的太多人物都实在太傻逼了看得好烦躁，全片大喊大叫叽叽咋咋贯穿，傻逼女主的旁白矫情又多余，无敌大败笔啊。
刀,两江狐子,推荐,2015-11-30,这已不是江湖，而是地狱，——“矫枉过正”、妖艳非常、魔性十足。独臂刀的那副骨骼，江湖的面目却比之狰狞千倍；王家卫式独白的衷情，却配上浓艳的血光、浑浊的水色把欲望熬成胶漆。古典以巩固江湖道义为侠气立论，徐克以败坏世道反衬侠气的另类，气韵在“殊途”，然溃于“同归”。三星半。
刀,土伯公,力荐,2012-11-28,仓促了点，半把刀+独臂侠+半本书+复仇的组合绝对超徐克！
刀,欺霜傲雪,推荐,2011-09-30,徐克的侠客代表作，先被虐，得神功，结局反虐BOSS的武侠典范。
刀,taming,力荐,2013-01-25,老怪作品必属精品！一个最原始的江湖，江湖上的买卖没人能占一世的便宜，就算他拿不着他的后人也会来拿的这就是对江湖最单纯的定义也是最直接的~你的刀那么慢怎么出来混饭吃！邪气十足的laughing还是给我一个很深的印象的。。。
刀,狗系老甜心,推荐,2015-12-29,师父的女儿绝对能评上电影中最烦人角色前三名。打戏的动作武打设计和人物心理在重要打斗场面当中的闪回剪辑非常优秀，刻意营造的江湖的野蛮感太特么脏乱吵。前一年拍梁祝给英台她爹化妆用剩下的粉第二年都擦到西域马贼脸上去了。#塔伦蒂诺推荐
刀,蒜 | BOY A✎,还行,2015-11-22,野性和本能的武侠电影，强烈的阳刚色彩和歇斯底里的情绪宣泄贯彻始终，将武侠世界里的男人拼斗和女人情怀交织其中。前后两部电影里当年的赵文卓好帅啊，真想路人转粉了。
刀,大圣稷,还行,2017-08-18,徐克的风格自不用多说 更吸引我的是这种“中式废土”的潮湿闷热感  架空世界里充满了各种神经质的人 说话都靠吼 各有各的愁   故事不重要 镜头才是王道  手持镜头甩的太帅了  几个特写拍的很有张力    但是因为故事乏味 加上角色都叫叫叫  看40分钟就受不了了
刀,illyxf,还行,2011-07-06,拍的看不清，讲的听不懂，这难道就是徐克的风格吗，而且每个人都瞎激动个什么劲啊，叫来叫去的。念在决战比较像诗魂，勉强达到个平均分吧
刀,凶兆,推荐,2014-01-28,有一个细节我记得很清楚，说明了赵文卓当时的身手：比如他要越过一个较低的障碍物，用跨步的方法反而慢，他就一个侧空翻更省时间，也就是说这已经是他日常的移动方式而已了，不是为镜头好看而耍帅。
刀,鱼进锅,还行,2011-03-06,很另类的武侠片 但没觉得的多好看。。。
刀,leslielovw,推荐,2016-01-24,试验武侠，倾斜晃动镜头，急速剪辑，尽皆过火，尽是癫狂。看过这么多文艺片时常昏昏欲睡，这部刀躁郁不安，揪着心时刻不能放松，这就是武侠片的魔力，或者说只是徐克的魔力。不受节制的愤怒江湖，这将列入我最喜欢的徐克电影之一。
刀,bxlbxq,力荐,2011-06-22,"前半段赵文卓真TM惨啊，看得我都不忍心看了，太TM惨了，仇恨啊！  最终的BOSS战太猛了，打得昏天黑地，不得不说鬼脚七演的这部片子的最终BOSS压迫力满点啊！短短几分钟的打斗，这压迫力看得我大气都不敢出一口，太厉害了！"
刀,空山,推荐,2019-12-16,看得不停吸气，可能是徐克最暴戾癫狂的作品，只能用“极端”来形容，每一人、每一镜都极端，无法模仿，独一无二。但动作、运镜和剪辑，偶尔让我想到甄子丹的《战狼传说》。女主角的设定很有意思，另外好多屁股，洗澡的屁股、挨抽的屁股、倒立的屁股……
刀,脉六先生,推荐,2013-11-23,江湖上的买卖，你只能占一时的便宜，对方总有一天会拿回他失去的东西。
刀,朱七七很懒,推荐,2015-12-05,徐克是鬼才！！这么cult又暴力又江湖又有点小哲理的片子竟然是这么早诞生的。。印象很深的打屁股戏，还有那个诡异悲催酱油的美女，另外各种竹子打打杀杀断手臂人倒挂的浓烈镜头，颜色红红黄黄的，最后苍老恍如隔世
刀,Basten,力荐,2012-06-19,很特别的片子 熊欣欣和赵文卓最后的大战太经典了
刀,昊月明霜,力荐,2012-10-17,其实这是一部可以媲美新龙门客栈的作品。  另：里面居然还有laughing哥。
刀,WIKI魏,还行,2012-10-11,当年看的热血沸腾的片子，怎么没感觉了
刀,沐夕,还行,2010-01-26,搞不定的字幕 生不出的感悟 mouses
刀,蓝颜祸水,推荐,2010-08-11,武侠又一巅峰之作，结尾打斗非常精彩，通篇女子内心独白具有王家卫式风格。
刀,小溪笑嘻嘻,力荐,2012-10-08,最精彩的打戏，没有之一/配乐真不错/女人视角柔和了整部电影，但还是有点怪/徐老怪的江湖风气真是浑然天成，一定要有人延续才行啊/我看出了表现主义/几条线都在讲确实有点累
刀,你要去哪里,推荐,2012-01-07,这个江湖 我真的不懂 有好多事不应该开心的 但他们都好像做的很开心 不知他们是真的开心 或者是 他们很懂得哄自己开心
刀,[已注销],很差,2019-06-02,中原精英被内亚小混混蹂躏，然后偶然得到武林秘籍报仇的意淫故事片。百姓见有人出头要用社会认同来道德绑架大侠，下跪也要让大侠去支付维护秩序的成本。异域飞龙死于背后偷袭，即使平原精英也是使用下三滥手段才能险胜纹身哥。话说这纹身也太丑有真本事谁描龙画凤用外表吓唬人。真相是对手没有那么强悍
刀,RealityBites,力荐,2017-08-23,我的天哪被这个快得飞起的剪辑给吓呆了！！简直像得了狂躁症…徐老怪自己剪的！所以天下武功唯快不破嘛。桑妮的旁白台词简直是王家卫附体啊，跪了。看之前没注意卡司，被突然出来的谢天华给惊艳到了。总之这片好特别好cult.
刀,sonoko,2012-06-24,2012-06-24,comic vérité的想法和有些处理满好玩儿的。徐克的语速就跟电影似的噼里啪啦，间歇性躁郁的赶脚=.=。周嘉玲满好看的。
刀,kylegun,力荐,2015-09-02,边境小镇铸刀匠恶斗猎人帮、悍马贼和雇佣杀手团，拍得够野够爽，但一些基本的故事叙述逻辑好像也被满满的荷尔蒙冲昏脑袋了。断刀断臂烂秘笈，独臂刀的另类致敬
刀,Penny!!Penny!!,还行,2013-11-09,很「吓人」的一部作品，用慢镜和大量特写镜头凸显的动作设计、剪辑，完全值得一大篇图文去解说，特别是徐克此次表现出的气质和故事构架，在《龙门客栈》之上，它虽在市场中昙花一现，但极其绚烂。
刀,刘善甫,还行,2014-01-11,很喜欢这个主题  但是现在心情太乱 真的没法静下心来看
刀,娘圈圈 瞎比比,力荐,2015-08-28,拍得太好看了，特别过瘾，不要错过。
刀,[已注销],力荐,2011-04-07,小时候看的时候好担心黄飞鸿和鬼脚七砍错了位置..到底是怎么拍出这种狠劲的
刀,蓝人,还行,2011-12-31,居然看完了～～以为会是个烂片！
刀,冰山李,推荐,2014-01-28,7.9；今天且忍心笑笑乾杯，可知一天我會蕩回
刀,hogdeer,还行,2014-04-03,20年前没看懂，今天终于重看了一遍，开头非常好，我还以为会深究一些道理，没想到后面变成普通商业武侠片，非常失望。
刀,曼靑,较差,2018-10-01,看完张艺谋的「影」之后 莫名的想看徐克的「刀」。本来是来看武侠老怪徐克和高颜值刀客赵文卓的，却意外地见到了耿直的炼刀怒陈豪和浪荡刀客谢天华，连大反派飞龙都是再熟悉不过的鬼脚七，甚至连女主角都是眼熟能详但是却喊不出名字的铁萍姑。铁萍姑在江湖上找寻生死未卜的赵文卓时无如烟花之地，她感叹说：「有很多事，本来是不应该开心的，但她们都好像干得很开心的样子。不知他们是否真的开心，或者是他们懂得怎样令自己开心。但事实上，这就是江湖。」果然是1995年的老片，看出了「龙门客栈」的影子。或许正如铁萍姑说的那样：我以为最重要的是清楚自己想要的是什么。但是 原来别人要的东西 已经完全决定了你的选择。
刀,末流,还行,2010-11-25,这女人叫的我头都大了，徐克在那个时期的电影就是华丽而混乱，元素颇多，此片打斗与布景结合得相当完美
刀,AF,力荐,2012-04-15,雨夜团灭马贼+最终boss战，是可以翻来覆去回味的经典。充斥着荷尔蒙的片子，一招一式都令人记忆深刻，为当今花拳绣腿所不能及。
刀,Kevil.Diab,推荐,2010-11-04,翻拍的《独臂刀》。PS：话说关于刀，真是大开眼界了，后面的几种变化都好拉风的说，不得不佩服徐导的想象力~~
刀,李静嘉,还行,2010-04-28,很野性和本能的电影，但是女性视角加上歇斯底里，没有理性和冷峻，也没有一点浪漫。实在叫人爱不起来
