film,user,star,time,content
细细的红线,洛城上空的麦田,力荐,2010-12-08,返回来看这片，god，都在好莱坞当红着呢，不管是主角配角
细细的红线,韩景峰看电影,力荐,2014-03-29,也许只有泰伦斯·马力克才有能力让这一群大牌明星无处闪光，你看到的只会是他的电影以及他想表达的思考，没有角色，因为电影本身就是最大的角色。《细细的红线》可能是最有诗意的战争电影，它将人类的恐惧和战争的不合理性编纂成了诗歌，极为真实、不偏不倚，让表达自然流畅。
细细的红线,前苏联的西班牙,力荐,2008-09-27,You are just too soft before you really became a man in the world.
细细的红线,安,力荐,2010-09-02,在伊战结束的时刻观摩此片儿实在应时又应景。当你此生只剩残存的记忆时，当你将死之时，真得不会为曾经那满足权欲而将性命视若草芥的罪孽感到悔恨么？
细细的红线,我不是女人,较差,2017-01-30,这就是一部标准的教科书般只为获奖而产生的的学院派电影，导演猥琐而利己的个性特征多次在电影中以打着反战和爱与和平的旗帜出现，用网友的话就是——这分明就是一次美军对日军残留部队的大屠杀，却用《现代启示录》的方式来表达——这就是典型的三观不正啊！
细细的红线,阿Q,力荐,2012-01-09,"殺人者與被殺者誰人更痛苦? 成為英雄與暴尸荒野哪個更震撼人心? 當一個人對人與戰爭的迷惑及恐懼構成的情緒變成一群國家機器的集體沉淪, 就造成了歷史與現實不可調和的齟齬. 影片眾星雲集卻沒有主角, 低沉憂鬱的旁白如同會傳染的喃喃自語, 消失的所謂 ""劇情"" 正象徵著殘酷戰爭對人性的泯滅和無邏輯性. "
细细的红线,爱吃三文鱼的狗,还行,2016-02-19,没什么特别的感觉。JC叔的颜真是。。。他的眼里有星星。纯洁得一塌糊涂。
细细的红线,brant,力荐,2010-07-07,"比大兵要深刻，令我叽叽歪歪的一阵子，这是第二遍看了。喜欢得很：  时间证人，不是时间，战场，显示的证据，一直都，2年的，上校中卫，我们全部是尘土；我们的意义是什么呢，也许是权力的争斗的牺牲品。死亡之神，生命的意义。  中尉和中校联合鼓舞，牺牲，必须是牺牲多人的牺牲才能造就成功，时间给"
细细的红线,安魂,还行,2012-11-03,闷死了......这是战争好不好，只有和平期的文青才会这么唧唧歪歪吧.......
细细的红线,Sunman,还行,2011-11-28,即使众星云集，但意识流的视角与人称模糊的旁白让本片显得无比矫情和做作。
细细的红线,很咸,2012-05-04,2012-05-04,实在太温吞吞了，是导演的风格，幸好请了这么多大牌，就当是看看帅哥养养眼了。那时候大家都好年轻啊！
细细的红线,叉骚,推荐,2010-09-07,“孬种！同样是打日本鬼子，美帝的军队和我们的八路的差距杂那么大呢？”另，此片明星如麻，震撼啊！
细细的红线,焚心,力荐,2010-06-06,"被统治者把枪口对准被统治者，这是整个世界的悲哀！  我们常见的报复形式：一个人杀了另一个人的家人，复仇者作为报复，也杀了对方的家人，并享受了报复的快感。但结果是什么呢？极具讽刺的是：不该死的人死了，该死的人没有死！  对于战争，那些可怜的士兵可能也注意到了这个悲剧，但他们能做什么呢？"
细细的红线,颜秋,推荐,2020-03-21,强烈的作者性带来了强烈的感官独特性，画面、声音、故事的表现力让位于作者——在这里是导演——的看法、观点与审美。战争是什么样子，战争有什么意义，战争有哪些参与者……这些问题，导演还是驾驭不来。笔杆子与枪杆子的差距，在这一步战争片最为显著。7
细细的红线,冬天的冰块,推荐,2014-02-02,"2014.1.31/2.1/2.2 .681从头到尾都是不同演员的呓语旁白,应该是不同的人吧,那么多脸那么多声音怎么分的清楚.每一个字都看的懂就是不知道要表达什么.如果排成剧集可能会有更多的时间集中分散地讲清楚."
细细的红线,谷满仓,力荐,2013-06-20,惊人的人道主义佳作，叙述角度导致这电影和商业两个字完全绝缘，相对较弱的故事性对演员的要求也空前的高，幸好有这样华丽的卡司！我还能说什么！全五星！只是这样的电影让那些为了看明星看视觉奇观的人失望，哎！我要对导演说，干的漂亮！
细细的红线,K.E.，,推荐,2012-06-28,战争情节可以抑制一下马利克的文艺毛病，但到了《生命之树》时就泛滥了
细细的红线,薇,力荐,2011-09-25,战争来临前的恐惧和战争结束后的恐惧相比，又算得了什么？人类对于权力的向往早已打破了自然守恒，印象最深的是美军向敌方进攻时旁边飞舞着蝴蝶，还有日军战败时的士兵的特写，以及独白时和恋人共处的美好画面。大牌明星不好当，也要连滚带爬狼狈不堪地拿着机关枪火拼配合导演。
细细的红线,kerrysun,力荐,2012-02-11,不按常理叙述故事的战争电影，更惊叹的是战争电影讨论的重点不是战争，拍的重点也不是战争。超出我对电影类型片的理解范畴了。对电影中印象最深的一处是战胜的美国大兵眼中的彷徨，一处是被炸伤的小鸟，一处是美国大兵对老婆的意淫，最后一处是土著孩子欢乐的游泳。
细细的红线,小瓣生🌈,推荐,2013-10-17,听说精神能永垂不朽，但我从没见到过。爱和仇恨，都来自同一颗心同一张面孔吗。只有当你什么都不能感觉到的时候，你才会幸福。搭上航向未来的战船，挤满了生死未卜的士兵和他们待发的子弹，无法泯灭的人性和我们生存的这个世界始终都在争斗。大熟脸扎推儿，别致的战争电影。
细细的红线,艾栗子,推荐,2015-08-27,打一会儿仗开始放空~~打一会儿仗开始荡秋千~~打一会儿仗开始游泳~~总之就是分分钟穿越回生命之树。摄影太美。20150809中国电影资料馆
细细的红线,马發財,推荐,2012-01-09,不断穿插的自然风光彰显一种虚无感，反战的反思与对生命的思考在片中展露无遗，但是相当冗长沉闷的叙述风格令人昏昏欲睡。自然景色挺不错。7.8
细细的红线,mulder,力荐,2014-10-27,也是听了十几年的美拉尼西亚赞美歌……充满无力感的战争电影
细细的红线,野人泰,力荐,2011-05-22,神作啊，摄影超一流不说，梦呓般的心理独白以及不断漂移的人物视角还那像是一般的战争片。
细细的红线,盲忙,力荐,2010-09-16,现在回头看这部片子原来云集了太多后来的大牌明星啊，Terrence Malick的作品有着鲜明的个人风格。
细细的红线,一贼,力荐,2007-04-26,"one soul has thousand face ,or thousands souls have one face"
细细的红线,璇仔,力荐,2013-03-10,JC雖然不是主角，但是給我的震憾比主角給我的更多。最後的結局，止不住的悲傷。當然了，戰爭就是這樣的，所以，我也沒有止住我的眼淚。
细细的红线,AceHighGamer,力荐,2011-08-11,我擦泪~这么写实的最强战争电影居然才特么只有7.8分！？战争片里少有的战斗写实记录片感觉啊、尤其在山坡下草丛中那一段不论音效还是画面都是唯一的经典啊！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！
细细的红线,马西嘻嘻嘻,力荐,2011-05-30,战争片也能拍得这么美，画面精益求精。稍微有点长其它完美。Hans Zimmer的配乐也大亮
细细的红线,飘飘然,力荐,2010-12-17,"A philosophical meditation on nature, through acts of war"
细细的红线,Theo's Anatomy,力荐,2013-06-06,在Terrence Malick的世界里，电影变成一首诗歌、一篇散文或者一段意识流，所有的剧情与影像表达服从于意识的流走。这是我看过的最美的战争片，腥风血雨不敌战前的安宁，生死离别不抵片刻抽离的美好。战争是什么？所有的战争都是非必要战争！
细细的红线,一條魚佔滿了河,力荐,2011-04-11,Terrence Malick是美版王家衛，慢工出細活，精緻而發人深省，對人道的思考，對死亡的恐懼，對自然的崇敬。那一根細細的紅線，我將之理解為血管，每個生命都值得敬畏。
细细的红线,柳夜舟Iris,力荐,2017-04-28,我一直认为，电影要做的并不只是真实重现战争，不然拍个纪录片多好，牺牲剧情的深刻利益挖掘我认为非常值得，值得五分。
细细的红线,Ricardo,力荐,2011-04-26,战争片拍成这样的导演你们绝逼伤不起。
细细的红线,Eco,力荐,2020-08-18,虽然体量庞杂，但拍摄的旁逸斜出，尤其是对原住民的表现。虽是一部战争片，但不乏人性关怀，更是直指生命的终极思考。这部电影像是包裹着战争片外衣的，夹杂了人类学思考与生命关怀的标准马力克式电影。
细细的红线,有心打扰,力荐,2014-09-21,战争的残酷、战士的困惑、信仰的摇摆、人性的沉默…
细细的红线,悟怡,推荐,2013-12-28,最早是从EITS知道这部片的。明星一打一打的。之前看介绍汗死寂寞的文章说开始的版本主角是brody，结果他被剪成打酱油了，李四叔才是主角。旁白很多很慢，台词很美，很哲学。还是太长了，故事并不复杂，用了很多功夫刻画细节。最后用了顿饭、七八根烟、两杯茶、若干绿豆饼才终于看完。。。
细细的红线,Maryjanesue,力荐,2010-12-14,"The real war, paradoxically, comes across among every individuals' spirits as well as on battlefields, in order to win sth cherished once"
细细的红线,LORENZO 洛伦佐,推荐,2018-08-18,马力克就是这样，要么讨厌得要死翻白眼嫌他各种装B，要么就可以捧上天。我想了下我还是比较喜欢看散文写散文的，所以他这种夹叙夹议凌乱芜杂的行文我还是比较喜欢的，怪不得《生命之树》我会喜欢。
细细的红线,谢谢你们的鱼,力荐,2015-02-28,兼顾柔美与残忍，泰伦斯马利克聚焦个体在战争中的焦虑与彷徨，结合美轮美奂的摄影为观众带来了很不一样的反战史诗。中段的那场战役虽然场面不大，但是相比《拯救大兵瑞恩》更加真实有力。
细细的红线,梧桐更兼细雨,力荐,2010-11-16,"确实是伟大的电影。但红色警戒这个名字差点使我错过了这部好片。为什么中文译名总是那么粗俗呀。是不是我们有粗俗的基因呀。  西方的战争片总的基调是反思战争，基调是反战的，而我们的电影为什么总是英雄主义的。"
细细的红线,弗吉尼亚南,推荐,2018-02-15,战争片的最高形式都是反战片，这句话我不太认同。  纵观历史，和平并不是通过反战而获得的，恰恰相反，和平是通过统一战争获得的。  如果全人类都反战，那当然不会有战争。可是这不可能啊！通常是只有某个民族比较反战，于是这个民族无法组织起强有力的军队，结果就在历史的长河中灭亡了。
细细的红线,[已注销],推荐,2010-04-11,看战争片最难搞的是记人，还好这片一把大熟脸。几场战争戏处理的比较有特点，但是整体不是很喜欢，觉得有点长且着力过猛。
细细的红线,雅诗兰豆,力荐,2009-04-19,哲理战争片，非常好。只是CCTV6的配音太业余了——几乎所有角色的声音都一样，甚至包括旁白
细细的红线,Andrew,较差,2017-02-13,私以为马利克一个很大的问题在于，一旦开始呓语神叨、独白回忆，他所有的人物都像是同一个模子里刻出来的一样。也许他/她们有着不同的背景不同的故事，然而在同质化的空灵语气和诗化用词下，一切形象塑造都变得毫无辨识度，仅仅像是同一个性格的人一遍又一遍地以局外人的身份抽离地经历了不同的命运。
细细的红线,Akira,较差,2011-01-25,自以为是的旁白无聊之极，就30分钟的破事讲了170分钟，亏你还请了那么多大牌打酱油。
细细的红线,Skybow,较差,2009-06-16,[2009.06.13～2009.06.16]一部大玩意识流的战争电影，情节常常游离不定，很多片段更像是自然风光片。片长将近三个小时，冗长沉闷，旁白故作深沉，我用两倍速都几乎没法坚持看完，看来我是越来越浮躁、越来越肤浅了╮（￣▽￣）╭。这片在豆瓣上的评分居然也有这么高，大家都看懂了么？评五星的人当中有几个会去看第二遍呢？我很好奇。
细细的红线,ChrisKirk,还行,2020-03-07,如果只是拘泥在战争的残酷上，那来自所谓正义方的目光也同时被限制住了，攻陷敌方阵营的时候，我们没有听到语言的声音，甚至无法仅仅从面部很好地区分敌我，Carvizel被围攻时表现得如出一辙，在某种意义上，Malick镜头下的世界是“统一”的，但也是极度不平衡的，一声枪响、一阵哭吼，都能轻易地击碎这个谎言。与这些快速流逝的外部时间不同，Malick还用了一种方式表现出时间流速的差异，内部时间凝固了，怒吼与低吟都是同一人物的话语，但矛盾却始终只是在加深上述成见，未能将其扩宽到更深的层次。
细细的红线,琴  酒,力荐,2013-04-09,确实闷，而且独白太抽离和零散，不如生命之树里一以贯之的凝练。但抛开反思、意图之类的大话，抛开我喜欢的意识流技巧，这个片子刺痛我的地方在于——战争场面拍的非常、非常好，直接、紧迫、慌乱、晕眩、残酷，美感的极致却剥夺了所有的美感。
细细的红线,牛腩羊耳朵,力荐,2015-01-26,自然与人类的关系在战争环境的演练下一举从此前马力克电影的情怀社会关系级别上升到了寻求终极意义的哲学高度，这个世界与另一个世界的讨论，不断向上帝的发问，个人意义与总体意义的冲突，可自然依然是人类的避风港。在上帝眼里，all things shining。战争场面的摄影调度光线设计实在是美不胜收。
细细的红线,烏滌非,推荐,2010-11-11,"诗一般的画面与独白，战争中人性永恒的迷惘与挣扎。上校说The nature's cruel.Then what about the human nature? 是谁决定生死，毁灭希望？God, is that you?"
细细的红线,Chicology,推荐,2011-08-07,战争电影相对于其他电影的将个人目标和心理最为全部焦点的叙述结构不同，它要求个人需要让位于群体需要。本片打破一贯的叙事手法，代之以零碎的场面，回归不同的个体声音，质疑个体存在于集体的意义，关于这点可参考《血战太平洋》。||怎样让自然、善恶、战争和人类精神得到统一？不知，暂时不知
细细的红线,噬辣狂魔小泽条,推荐,2011-06-23,对于战争片除了这强大的卡司，那哔哔哔的枪炮声都被我当做背景音脑内过滤了，具体的情节我都不清楚是什么了，但是每当出现泰勒斯钟爱的自然和植物以及原生态的居民就好像让人接受了回哲学课，对于生命的敬畏和结果的反思虽然深刻却改变不了什么，起初是癫狂的日本军人，然后一个轮回哭泣的成了美国军，
细细的红线,李九弟Jody,推荐,2016-08-02,不能说完美。在节奏的把控和旁白的处理上可以做的更好，像真正的诗一样。
细细的红线,jjq8590188,推荐,2010-10-29,在书上，他们这样跟我们讲，像英雄一样死去的人是光荣和伟大的，但是在战场上有很多这样的英雄，那些死亡根本就不存在什么光荣和不光荣，伟大与不伟大，他们就这样死了，他们在工事中腐烂，连一句赞美的歌都没有。死亡只有在课本上才是美好的，在现实中，死亡是悲惨、凄凉、血腥而且散发着阵阵恶臭
细细的红线,adele885,推荐,2009-04-19,恍惚中见到EthanHawke~？ 
细细的红线,Arrhyth,推荐,2012-10-04,看电影就像吃饭，这一部就是一顿满汉全席，从形式到内涵。战争的残酷与破坏性，其中的个人的懦弱，胆怯，无助，背叛，自私，高尚，独有的热带野生动物的特写，绝妙的摄影，更不用说华丽的景色和战斗场面 ，以及演员阵容和真的配得上这阵容的表演。一点点的美中不足就是旁白的节奏过慢，慢得过了头。
细细的红线,我呼吸的空气,还行,2012-01-19,"Deep, boring and way too long.  Even my dad, a die-hard fan for this kind of subject, lost interest after 100 minutes.  May resume some day…"
细细的红线,徐若风,力荐,2015-04-04,战场上的诗意独白，意识流。泰伦斯·马力克把无限的爱和情感，悲悯和同情，正义和邪恶赋予每一双眼睛，每一双手；它们一直在一个个战争场面下的生命面孔里鲜活地存在着。
细细的红线,五色全味,力荐,2011-06-27,他是在用哲學思考電影的可能性，但是在技術上卻又做得那麼得完美，恕我不敢隨便去評價terrence malick的電影，期待《生命樹》
细细的红线,与碟私奔,力荐,2018-03-05,漫长的電影需要膜拜式的观影，DVD看过，早期的一张蓝光影碟也出手了，所以自己就『耿耿于怀』不再收高清蓝光原盘了。这个電影也应该有国配了吧？最新的版本就是cc标准收藏版，至于什么时候再开启看碟模式等心情吧！  『2019-11-28重新再看DVD影碟』
细细的红线,皮革业,推荐,2012-02-06,《生命树》前传，也是搞宇宙与人的。马立刻老师这路子，基本跟《名利场》拍时装片一个性质，那么些明星就图露一脸，演什么不重要，在镜头前卖弄一下，提高一点装逼的含金量。
细细的红线,团,推荐,2008-12-26,双 http://www.66ys.cc/bd/20100823/ab16af8cc43133cd8149f8706f9effba.htm
细细的红线,小小的团子,推荐,2016-02-19,我见过把战争排成喜剧片、爱情片、纪录片，悬疑片、惊悚片，甚至于恐怖片，但还真没见过这种拍成类似文艺片的。一大帮明星近三个小时无休无止的对白却能够让人领悟到战争的残酷和人性的可悲。
细细的红线,whenhear,还行,2013-10-06,看了本片，终于弄明白了如何加强电影的文艺腔调：旁白。不论是什么题材，只要使用大量的旁白，电影都会呈现一种浓浓的文艺氛围。另一个典型的例子就是老王的《东邪西毒》，因为有旁白，功夫片拍成了文艺片。本片意义不在于写战争，而在于写人的本性和反思，这种意境应该还是小说更适合表现。
细细的红线,汪金卫,推荐,2015-08-08,【中国电影资料馆展映】胶片版。摄影非常出色。尤其是进攻山脊那段，在草丛上方流畅滑动，非常惊艳。这片就TM该在电影院看！（电脑看容易睡着）依旧是非常“特仑苏”的风格。充满意识流的呓语独白与空镜头。如同战争版《生命之树》。在泰伦斯的电影里，强大的演员阵容成为配角，倒不如动物和树重要
细细的红线,幻影刺客,推荐,2018-01-17,拍的太诗意了，开头在岛上的生活简直像在伊甸园。感觉拍摄女人的部分，影响了诺兰的《盗梦空间》和丹尼斯·维伦纽瓦的《降临》，战争的部分影响了《兄弟连》。猜测15个小时的版本应该会很好看。
细细的红线,JACKIEXIA,力荐,2008-09-28,"二战期间的瓜岛战役,对白的确如介绍所说,近乎深奥,战争很残酷...刚在卓越订购了原著,到货后看看,期待"
细细的红线,TOWNE,力荐,2012-08-14,"“We are living in a world that is blowing itself to hell as fast as everybody can arrange it，in a situation like that all a man can do is shut his eyes and let nothing touch him，look out for himself。”   "
细细的红线,巨米雨,力荐,2012-07-04,你的生命之光呢？这句台词太戳泪点了，Private Witt所代表的应该就是生命里最纯粹最美好的东西吧，从一开始在岛上的画面，到独自一人引开增援部队，就像Edward Welsh对他的形容，‘你总是抱有美好的信念，你究竟是如何做到的，你就像魔术师一样’
细细的红线,Woodring,推荐,2014-05-26,战争版生命树，思路手法和部分主题一脉相承，但不至那么走火入魔~大概是看到现在为止马力克的片里最喜欢的一部了~不少片段相当有压迫感和动情，只是有有时情感意境已到再独白十五分钟又难免矫情，感觉起码可以剪掉半小时~又，cast大牌地闪瞎眼~再，太太的回忆部分都好串戏，而且居然不是死亡flag~
细细的红线,Nakadai,还行,2013-11-01,本片应该是Malick后期风格开始显现的转型作品，大量的旁白加摇臂镜头给人亦真亦幻的抽离感。至于对故事本身来说，这样的形式未必是还原原作精神的最好处理。那种保持距离的悲悯更是宗教式的，超然的，而非触及人心的。不过这样也好，那是Malick的标签。
细细的红线,leemajia,还行,2012-05-30,有点冗长，不太喜欢看参杂过多人性思考的战争片；演员阵容很强大，连乔治克鲁尼都只演个龙套角色。
细细的红线,(๑⁼̴̀д⁼̴́๑),推荐,2017-04-28,然军令如山，即使刀山火海查理步兵连的将士们也要奋勇向前。这群年轻的小伙子为了所谓的正义投入这个残酷的血肉战场……  
细细的红线,锦瑟无端,2012-04-18,2012-04-18,摄影真是好，泰伦斯·马力克的风格拍战争片有点矫(二声）情了。五人小分队能俘虏碉堡里那么多日军有点不可思议，战斗倒象是打游戏。那个受伤日军说的是你也会死的。“你生对时代了，我等了十五年才等来这场战争。”－－这才是战争片中该有的战争狂人嘛。
细细的红线,亵渎电影,较差,2009-06-23,简直就美国的征兵广告！大导和名角都有了，而电影就是鸡肋的代名词。
细细的红线,UrthónaD'Mors,推荐,2010-12-16,战争的荒谬暴露了人类的无知。如同今天，人们为了物质利益相互争夺，攀爬在物欲的高峰，遗失了本真的快乐。爱情，亲情，友情……人性在这条细细的红线的考验下不堪一击丑恶无比。ps不能仅仅因为寂寞就这样离去，你不知道那边的对方是如此思念你吗？我不相信没有美好的人性不想去相信这些都是丑恶的
细细的红线,南悠一,力荐,2019-05-09,早年资料馆还是哪儿看的版本连日语都翻译了，此时再看没翻译的，突然理解了男主被日本人围困时的眼神。毕竟哪个战争不残酷呢？诗意的背后恰是，以语言作为表征的，人与人之间的无法体谅。是谓权欲造成的误解，是谓…战争的根源。    至于马利克独此一家的对二战的诗意表达，和其它重视听和战争场面的片子有何不同，我想引用茨威格来说明——    对其他片子而言，“战争是奇遇，创作者离得遥远，从而赋予战争一种英雄色彩和浪漫色彩。他们看到的战争始终是在教科书和美术馆的绘画中看到的战争：骑兵们穿着显眼的戎装，进行着眼花缭乱的厮杀；致命一枪总是击中心脏；壮烈牺牲的场面，而全军则在嘹亮的凯歌声中胜利前进。”    而马利克则不，这片便成了把生命的温柔乡、谣曲、情义、爱、信念、理想和战争的懦弱、恐惧、狭隘、无知、凶残交汇而成的诗剧。
细细的红线,xīn,力荐,2015-08-09,资料馆2015.8.8.4pm 泰伦斯·马力克在此片中决心摧毁主流话语中的历史或战争，他在心理和感官的层面上展演战争的不可忍受。攻占山顶那场戏的精彩之处在于完全破坏了通常战争电影中的代入快感。值得注意的是，他很大程度上是通过对战争片既有程式的改写完成这一企图的。
细细的红线,鸟甲,还行,2008-10-26,大学，录像？2009/2/3午夜在CCTV-6又看了一遍，4星降为3星，用旁白来反思战争太生硬了，难道情节和画面不能自己说话吗？
细细的红线,陈宥维的女朋友,还行,2017-04-28,小时候看了开头就看不下去，只对手榴弹自伤印象深刻。现在这部电影差点动摇了《拯救大兵瑞恩》在我心中的第一地位，突然觉得《拯救大兵瑞恩》是那般狭隘。170分钟丝毫不觉冗长，结束时反倒遗憾为何不是六小时的超长片。震撼而美丽的摄影、击打在心上的配乐，还有一票大牌演员黯然的神色。完美的杰作。
细细的红线,林||我们谈什么都像谈死！,推荐,2009-02-04,明明是战争片，却有着青春片的明亮颜色，吸引我的是那些独白。关于战争，就是“他们想让你死，或相信他们的谎言”。
细细的红线,寇寇谋,还行,2011-04-16,have you passed through the night
细细的红线,芝鬼,较差,2011-01-09,这是战争 不是天堂之日 拖沓冗长烦闷 我不知道为什么评价那么高
细细的红线,遙遠,还行,2011-12-12,虽然说好导演都是不管观众感受的，虽然说某些段落很妙。但是这种独唱团的气势，和三个小时的礼拜真累啊……
细细的红线,何生生,较差,2012-04-02,真有人觉得这种读者文摘式的废话很深刻么？170分钟，导演像个刚会写抒情散文的高中生一样在那儿叨逼叨个没完
细细的红线,恶魔的步调,推荐,2006-06-01,影片中不断地闪现出一些丛林中的动物，猫头鹰蜥蜴鹦鹉蝙蝠鳄鱼还有一些说不出名来的动物，为了说明什么呢？是为了说明有时候人连动物也不如吗？
细细的红线,Nightwing,力荐,2012-01-17,如果没有一个大牌，这片子就10颗星了；如果前面所有的大牌都还不至于玷污这个片子的话，那乔治克鲁尼就是唯一的败笔，但我能忍……
细细的红线,Paco,还行,2020-02-24,巨型遗憾之作。或许可被新的组织方式挽救。相比一战和越战，在二战里由“正义方”出发探索非正义性的方向几乎确立了更能通达战争电影终极命题的天然条件。奈何彼时不自信的马力克和汉斯季默的配乐都游离在另一个次元，强悍的调度和片刻的剪辑灵光沦为散落的佳句，最终不仅无力从《光荣之路》和《现代启示录》接过那一棒，连和同年同场的《拯救大兵瑞恩》之间应有的清晰区隔都未能形成。《细细的红线》理想的模样即是一场驳杂的梦本身，马力克却让呓语被和他们同在人间（梦中）的我们听闻。这些呓语杀死了驳杂，以意旨杀死了意旨。
细细的红线,XP,力荐,2017-05-14,有因为坚果Pro来看这部电影的咩
细细的红线,Ada的B计划,力荐,2017-02-23,如何能以“人”的视角真正展现一场战争的形态呢？教科书在此，梅尔吉布森快听讲（敲黑板，你们用同一个摄影师呢）接近三个小时的时间随着每个人的意识一滑而过了。
细细的红线,Peter Cat,推荐,2016-10-18,马利克真的有太多我忍无可忍的低级且空洞的电影手段
细细的红线,私房歌,推荐,2011-03-31,你们是什么人？是兄弟，也是朋友。黑暗和光明、仇恨和爱，是来自同一个心灵，拥有同一张脸孔吗？哦，我的灵魂，让我相信上帝，透过我的双眼看世界，看着你创造的万物，散发生命光辉。
细细的红线,哪吒男,还行,2019-04-20,依然觉得马力克不适合做导演，他的思考和电影语言的表达效果是错位的。
细细的红线,今天活下来了💦,力荐,2016-10-21,不敢想象竟然有人可以将沉静的祷告转变为如此宏大又谦卑的一部电影。马力克的祷词优美有力和《忏悔录》一般具有丰富的层次和强大的精神力，其中对神模糊的辨识浸泡在战场上不区别的死亡中，浴火重生时给人莫大的震撼，马力克对自由的追寻包含着深刻的存在主义痕迹，撒母耳记一般的史诗！
细细的红线,Favillae,推荐,2014-03-27,镜头语言一流，片长则令人难忍，三个小时的意识流和两场战斗，内涵实在没觉得高深。角色方面除了卡维泽的Pvt.Witt比较奇妙外，全明星阵容干脆就是跑龙套阵容，全套换也无差。瓜岛上的一场局部战役就折腾出一部细红线，想想看以这个格调来拍一部贝里琉版本或硫磺岛版本……
细细的红线,[已注销],推荐,2011-06-25,卡司多么强大啊 摄影多么出色啊 主题多么高尚啊  电影多闷啊。。。
细细的红线,弥呀,推荐,2010-03-14,"完全符合柏林电影节的口味，闷，神作。请问这种逆天豪华的cast是怎么做到的啊！？Sean Penn, Adrien Brody, George Clooney, John Cusack, John Travolta, Jared Leto……听说皮特、德普、德尼罗的戏份还被剪了。"
细细的红线,RD,力荐,2011-02-23,这部影片让同一时期的拯救大兵瑞恩变得不值一提。非常真实、残酷的战争场面，非常，尤其对战斗开始前宁静等待的场景描述，空前的真实，对于战斗结束后的杀戮、大牌云集的每个角色的内心刻画，都很到位，配上Hans Zimmer的音乐，还有贯穿全片操着南部口音的独白，深，很深。
细细的红线,托尼·王大拿,推荐,2012-01-29,在二战那么多可供选择的题材中，马利克却独独亲睐受众度较低的瓜达尔卡纳尔岛战役，只因为那里的俊美风光与他一贯的所见所想所表达相辅相成；他抛却了一贯的战争片拍法而注入其独特的世界观，表达个体与寰宇之间的辩证关系，有一种空旷的美感；当然，这种手法对于影片本身节奏感的伤害也是不可避免的。
细细的红线,D I D A,力荐,2010-10-10,从来没有一部二战电影像本片一样隽永（meaningful），意识流的视角与人称模糊的旁白一点都不会显得矫情、造作。诗意与失语并存，战争与人性共生，这是本片为二战影史留下的最好注脚。另外不得不感叹CC选片实在“毒辣”。
细细的红线,江河海,力荐,2009-04-20,这种反思能在全人类中实现吗
细细的红线,木卫二,推荐,2015-08-09,攻占山头的戏拍得真好，芒草茂盛，风去云来。哪是在跟敌人打仗，根本是在跟灵魂的恐惧。其他地方，可能多数人会觉得神叨，甚至于觉得怎么可以把战争片拍得如此娘炮。反正，还是有违主流观众体验吧。电影根本没有呈现瓜岛战役的全貌，而是游弋于几个士兵的主观体验。
细细的红线,paradiso,力荐,2014-11-19,以前马利克神游得多么言之有物啊，永不停止的发问。两组阴阳人物中Elias尼克诺特显然让位于潘和卡维泽：你见过我将永远无法得见的事物。大约所有人都是一个整体的不同层次，这绝非角色驱动的电影，意象也非为美而美。诅咒美国人你小子也是要死的日本兵是光石研唉
细细的红线,matchbox,还行,2010-12-04,Malick是主攻国家地理的吧？意识流战争大片-。-这南部口音叨叨得还真难听懂。就算你们全都内心独白还是很平庸啊......场面倒是不错的了。我知道布洛迪是来打酱油的，可西恩潘一个盖过所有人的名字是干嘛使的？还有我不明白，消灭了本片最神人物Carvizel的一群鬼子咋就瞬间失踪了
细细的红线,寒枝雀静,还行,2018-06-30,D＋/ 什么都想塞又什么都放不开的肿胀感。大量做作的台词与其说是哲学思辨不如说是空泛无根的抒情，在汹涌澎湃的战争场面面前轻如尘埃。再泛滥的诗兴也不如李沧东在积蓄了足够深彻的残酷之后几句阿格尼斯之歌来得举重若轻。真希望哪天马利克老师可以放弃配乐诗朗诵让观众专注欣赏影像表达……
细细的红线,大宸,推荐,2010-04-12,最诗意的战争电影...
细细的红线,陆支羽,还行,2011-04-28,诗意战争史诗片。飘摇之岛的孤烈回响+理想主义的灵魂悲歌。微光：火柴&烛火&晨霞。细节：苇丛&雏鸟&孤鹰。屠戮场面的慢速摇摄。|权力越大，恐惧越深。|这座船就像漂流的坟墓。|没有另一个美好世界，这是唯一的世界，只有这座孤岛。|这场战争不是你我的终点。PS：越战片的突破口究竟何在？
细细的红线,芦哲峰,推荐,2011-09-30,对战争片一向敬而远之，忍受不了那份残酷。在战争这种极端的环境下，人性的弱点暴露得极为突出。细细的红线几乎是我看过的战争片里最逼真的一部，因为逼真，所以震撼。
细细的红线,米粒,推荐,2015-07-20,大概是看过最抒情的战争片，巨星（男）云集多到不得不剪掉几个，虽然主要给人感觉是诗歌配合漂亮姑娘的闪回画面，但真正的战争场面不少且并不赖嘛，需要刻画的几个角色也给人印象很深（反倒不是主角）。疑问：汉斯寂寞这个配乐是怎么回事，为什么后面的蝙蝠侠用了这里用过的？
细细的红线,HaGaU,力荐,2009-11-12,战争片应该是这样的
细细的红线,深海的心,推荐,2011-02-01,丑陋与美丽的情感竟然出自同一个人，同一张面孔？
