,film,user,star,time,content
7341,活着,水浒三国金刚,力荐,2009-01-06,绝世神作，百看不厌，看几遍都是五星，华语影坛王冠上最耀眼的两颗珍珠之一
7342,活着,Mademoiselle B,暂未评价,2015-01-15,余华: 有同学问我《活着》改编电影时什么事情印象深刻？我说这是18年前的事了，还记得当时张艺谋时常说原作里的什么细节要改动，审查才能通过。看他胸有成竹的模样，心想他如此了解共产党，对他十分钦佩。可是张艺谋拍摄完成电影后，审查还是没有通过。我不再钦佩张艺谋，我钦佩共产党了
7343,活着,飞侠式拼搏,力荐,2019-10-06,面对死去的父母、孩子，他无能为力，他也只能选择活着。  因为他知道活下来不容易，自己是从死人堆里爬出来的，不管怎么着，也得熬着，也得受着，不想活也得活。  上下四代人的悲惨命运，活着的人已经够幸运，活着就有盼头，可活着同样也就相当于受罪。  艰辛与坎坷、无奈与心酸，人生的悲与喜、起落与生死，更是一个时代的悲剧，令人无比痛心。唯独片尾在残酷中留下了些许温柔，令人感到片刻欣慰。
7344,活着,峰峰峰峰,推荐,2012-11-27,在中国，每个人都在喊着过幸福生活，但大部分人都只是在努力着如何生存，和残酷的现实做激烈的斗争，没有尊严的事做的太多，也渐渐麻木，以至于后来也想不起来初衷却只是想过个安稳日子。这部电影里的福贵又何尝不是这样，他放弃所有的尊严，低声下气，一而再再而三的苟喘偷生，就只求生存。
7345,活着,今天不吃五花肉,力荐,2018-05-06,巩俐的家珍演绎的非常好，真的是他们家的珍宝，从赌场找回福贵、福贵不在的时候一个人支撑家里面、坦然面对从富贵到赤贫的落差。有庆的死去和小说里处理方式不同，都挺让我难过的。
7346,活着,薄荷,力荐,2017-03-17,人活着就比什么都强
7347,活着,有心打扰,力荐,2010-10-16,她只是希望他回家。他只是为了回家。
7348,活着,美好生活,力荐,2016-11-06,一个小人物和小家庭变迁，社会历史真实性，小家庭也有梦想，。
7349,活着,社会桃儿,推荐,2012-04-05,鳳霞死的時候，我徹底崩潰了………  中國有著世界上最能忍最堅強最命大最偉大的十幾億老百姓，只爲了最最卑微的‘活著’倆字，似螻蟻般苟活著一撐就撑了幾千年………  我無語凝噎
7350,活着,Chris Keller,推荐,2012-05-02,生不如死叫做活着。年代叙事法，用那个时代的一件事表明ZG的可笑讽刺之处，跟蓝风筝手法一样。牛长大后，日子的确变得越来越好了，可是我们不会忘记我们离开那段日子只有半个世纪，我们也更清楚的认识到真相。这样的日子会好到哪里去？？巩俐和葛优的演技那时候真的很棒。
7351,活着,Hiroshi,推荐,2018-09-23,最佳的还是医院那场戏，历史的荒诞感和人物被历史裹挟的无力感被生动地演绎。“大团圆”的结局温暖有余，力度不足，这可能是张艺谋自我审查的妥协，讽刺的是这样的自我妥协等来的还是禁映。所以不得不说，最佩服的还得是共产党
7352,活着,送你一颗子弹,力荐,2012-04-29,结局比书里的好，总算不是个彻底的悲剧。【书里只剩福贵和那只老牛相依为命啊……但悲痛的感觉就这样弱了，不够强烈。啊，老谋子，木有余华的原著为基础你总是拍不出这样好的电影的= =
7353,活着,优优,推荐,2018-05-28,生活再艰难也要活着，喜欢巩俐和葛优的演绎
7354,活着,安语之,推荐,2012-09-25,电影没有书那么苦难，村变成了镇，但是凤霞生孩子这段太巧妙了，让凤霞大出血医生就在旁边但是撑死了。二喜还不够好，手拉手这么可爱的桥段为什么没有？还有我更喜欢乡村的感觉，现在这样更讽刺文革一些。电影很伟大，可还是觉得书更好
7355,活着,猫语猫寻,推荐,2010-04-18,强烈感觉应该看完电影再看书的，看了书再看电影就没有感觉了～人生也是这样，经历了大的悲喜、离别和痛苦，就会开始变的麻木不忍，书比电影是真的沉重太多了……
7356,活着,U 兔,还行,2016-05-24,除去演员的演技和美术，其他真的没什么了。故事好一般，把原著的荒诞性几乎消灭光了，就保留了吃馒头等寥寥的点。原本是从小人物的命运见大历史，现在成了小人物比惨，就把这片儿拍小了。福贵成了一个机明的形象，而不是原来呆萌的智慧，不过依然觉得葛优演得很好。节奏也很散漫，丝毫没有抓人的代入感
7357,活着,昵称被占不开心,推荐,2017-03-23,张艺谋最好的电影
7358,活着,煮竹,推荐,2008-03-03,"这也是在邓论上看的～换碟时忘了调音道，那个""家珍""一叫，乐乐和钟钟都说，原来粤语和上海话的这个是一个叫法呢"
7359,活着,康报虹,推荐,2016-11-24,合理的改编，确实没有书的力度更大（想过审？）。  看完书之后最大的感触就是在那个动荡落后的年代，活着已是最大的奢望。而看完电影之后，感受到的更多是希望，生的希望。而这种希望，正是那个年代需要的。
7360,活着,我快乐我幸福,推荐,2016-02-01,影片中的绝望、无助、无力在黑色幽默里得到转变，变为中国人在艰难生存状态下的忍受。
7361,活着,郭连凯,力荐,2015-05-22,184 前后横跨40年，一个家族的历史，也是中国的历史。看完整部电影，印象最深的就是春生说的一句话：“福贵，咱们可要活着回去啊。”。可即使只想简简单单的“活着”，也是难上加难。葛优的表演不愧拿到了当年戛纳影帝，是我见过的华语男演员最好的一次演出。
7362,活着,卡比巴拉的海,力荐,2017-04-06,张艺谋最好的一部电影
7363,活着,Fabio,暂未评价,2007-06-12,黑色幽默
7364,活着,文森Vincent,还行,2015-11-07,对原著诸多情节的改动也许就是向中国电影体制的最大妥协了，比较聪明的是增加了“皮影箱”，作为线索还能留下些许回味，但它“妥协”的部分恰是我想从这部电影里看到的。★★★
7365,活着,LORENZO 洛伦佐,推荐,2010-12-20,希望有更好的反映中国时代的电影。不仅仅是一部《活着》。
7366,活着,宅拾叁,力荐,2011-10-18,活着，比什么都重要。PS。禁你妈的比，傻逼当政者，讲点历史事实就禁，擦你妈的就这尼玛还想中国电影进步呢，进你妈的比步，傻逼。
7367,活着,[已注销],力荐,2016-09-12,好看，书也好看。电影还是给了点希望的，书让人绝望。
7368,活着,ZWW,力荐,2017-04-30,生命无常
7369,活着,吃瓜的小土豆儿,推荐,2017-05-03,那个时代活着就是希望吧，活着很难，有时候觉得人生下来就是为了吃苦的，珍惜眼前的幸福吧，珍惜现在的时光，活着不易
7370,活着,茕茕白兔,推荐,2018-06-04,影片的故事很亲切，很真实，就像发生在观众身边一样。一个小人物在巨变的历史中浮沉，遭遇不幸和坎坷，完全不能掌握自己的命运。然而他从没有放弃活下去的信念，从不怨天尤人，并且对生活和未来报着无限美好的希望，让人感动。
7371,活着,幸运遇见你,还行,2017-03-26,人这一生活着每个人都有不同的活法就在于人们是怎么看待它的
7372,活着,巽,力荐,2008-06-17,我TM都看三遍了我容易么我TOT
7373,活着,左胸上的吸盘,较差,2007-02-19,剧本一塌糊涂
7374,活着,琪琪,较差,2011-02-01,被太监河蟹了的作品，浪费偶的时间了。估计余华要等到现在出版这书，肯定也是要被河蟹掉的
7375,活着,Se7en丶小七,力荐,2012-05-15,私认为，《活着》和《霸王别姬》是中国电影史上最好的两部作品。在这部影片中，无论是葛优和巩俐的演技、张艺谋的指导功力、赵季平的音乐，甚至是余华的小说都得到了升华。一部《活着》就是整个中国近代史的缩影，它是张艺谋导演最好的电影作品，没有之一。
7376,活着,小软软,力荐,2016-10-31,好是好，就是惨，总感觉要出事儿，悬着心。难过。工整。最后一个镜头好。
7377,活着,每日可爱二百人,力荐,2017-08-02,小说是悲惨后的一点戏谑，电影则是悲惨中的闷头前行，更冲突，更沉重，但最后好像也过得下去。
7378,活着,梦里诗书,力荐,2015-06-29,张艺谋最好的作品并非今时令人眼花缭乱的各色大片，而就在于往昔那隶属大时代背景下小人物的《活着》，质朴简单的镜头却营造了最好的剧情张力，沧海一粟契合命运的种种呈现，一场为了能活着五味杂陈的演绎，悲凉的宿命是为人共鸣的动容。
7379,活着,马西嘻嘻嘻,还行,2010-02-20,生拉硬套的东西实在太多，又舍弃了原作中的灵魂的东西。所以这是一部非常非常表面的电影。没有张力，它是有美感的但是却没有用美感来呈现主题的东西。对于没有看过原作的，这部电影可看之。
7380,活着,浮影人生,推荐,2015-12-21,影片情节与小说原著差别较大，只是借助了一个框架。影片给人最深的印象是真实，没有粉饰，这也应该是被禁的原因吧。说句题外话，那个年代，至少演员很敬业。PS：多年后再次重温影片，前半段依然震撼如斯。
7381,活着,怀璧不予,推荐,2018-05-21,几千年来，老百姓都盼着鸡变成鹅，鹅变成羊，羊再变成牛，牛最后变成什么？早些时候，是并耕而食，是小国寡民，是天下大同。到后来却让鸡不成鸡，鹅不成鹅，羊不成羊，牛不成牛，人也不成人。
7382,活着,Paco,推荐,2016-10-04,4.5。最珍贵和区别化的就是土气，一种通俗又不浮躁的土。仅论艺术价值会低于很多同类，却必是使我在内容上收获最多的一部。那么多年，时代一直在影响个体，而个体对时代的唯一影响或许就只有“顺应”，不抵抗永远不意味着不抵抗。活着太难了，活着就好了，家一直不得不为国，但家总不是因国生的啊。
7383,活着,宁宁,推荐,2018-06-02,人是为活着本身而活着，而不是为了活着之外的事物所活着。
7384,活着,一蓑烟雨任平生,推荐,2018-05-30,很好的还原了书本的画面和情节，不错的片子。
7385,活着,室内滂沱,推荐,2019-01-09,修复版再刷。倒不至于因为对原著改动太大就不喜欢这部电影，只是它远非张艺谋最佳，无论怎样评价它，都难以避免“改编偏见”和“政治同情”。前四十分钟，表演、置景、打光无与伦比，从愿赌服输折射整个中国封建伦理中的契约精神，是看过的国产电影里最行之有效的“古装”戏。只可惜故事里共军出场后国师神采全无，其实并没进行什么批判，只是展示而已，但就这样也是展示得遮遮掩掩，反思力度跟《芙蓉镇》等完全不能相比。这部影片证明，如果把自己的立场完全藏起来只讲事儿，电影会变得多么泛泛而谈，连葛优、巩皇、姜武儿三位超群的演技也仅仅成了帮故事走过场。前半部分将原著里疼的东西变得更直观了，后半部分将原著里疼的东西变得不疼了，国师这“巧手”该佩服还是得佩服的。音乐有滥用的倾向。表达不畅带来节奏问题，更像半成品，渴望谁能重拍。
7386,活着,野生的皮皮鲁,推荐,2018-06-02,无论发生什么，“活着”是不容怀疑的。
7387,活着,小墨MO,还行,2013-08-14,对比书来说“残酷”显得太薄弱了。余华的语言太美，塑造的乡下太美，选择的叙述方式太美。主要是我喜欢这个故事的主要原因，是福贵讲述自己一生时，那样清醒，沉着，不自哀的态度。
